ao,semestre,areal,y_lote,ecotopo_lote,cent_x,cent_y,elevation
2005,1,.1,.902646,"218A",723782,807094,"1448"
2005,2,.9,3.24703,"218A",723891,807403,"1365"
2006,2,.3,.297654,"218A",722556,807628,"1386"
2005,1,.2,1.59755,"218A",724799,805791,"1490"
2010,2,.92,1.3648,"218A",728961,801294,"1628"
2007,1,1.24,12.0479,"218A",725268,799660,"1548"
2009,1,.68,7.32393,"218A",730060,800596,"1664"
2002,1,1.2,20.9044,"217A",731680,800735,"1587"
2002,2,.2,.411443,"217A",733744,801592,"1837"
2007,1,.7,3.97681,"218A",731233,799907,"1706"
2003,2,.8,2.62842,"217A",733970,801651,"1758"
2007,2,.5,.730533,"218A",730710,798010,"1710"
2005,2,1.3,.789625,"217A",731655,797079,"1689"
2004,2,1,.953296,"218A",731566,796886,"1736"
2007,1,.3,.372044,"217A",733120,799500,"1841"
2006,1,.25,6.34909,"217A",732620,797800,"1835"
2008,1,.46,2.44981,"218A",731314,798536,"1710"
2004,2,.6,3.69636,"217A",732001,798379,"1711"
2003,1,.3,.800769,"217A",732453,799839,"1772"
2009,1,.3,.945148,"218A",725487,799281,"1548"
2009,1,.6,2.40777,"218A",726771,799436,"1644"
2008,1,.46,4.32929,"218A",724762,804444,"1509"
2010,2,.5,.604223,"218A",727214,802786,"1598"
2008,1,.24,1.92361,"218A",730412,796745,"1915"
2008,1,.15,1.74542,"218A",722217,806612,"1481"
2007,2,.66,2.95774,"218A",721109,806465,"1456"
2010,1,.96,14.9278,"218A",729172,802305,"1625"
2007,2,.13,.274818,"218A",722856,807920,"1386"
2007,2,.36,.769288,"218A",729557,796139,"1846"
2007,2,.8,5.8396,"218A",723119,804737,"1474"
2007,2,.43,1.34123,"218A",725501,802798,"1531"
2007,2,.36,.615847,"218A",729994,797622,"1838"
2008,2,.78,1.70936,"218A",726398,798160,"1585"
2008,2,.49,2.41904,"218A",727886,802377,"1623"
2009,2,1,.962658,"218A",726846,799776,"1644"
2005,1,.2,.164533,"217A",745498,824250,"1704"
2006,1,.1,1.44068,"217A",745393,823698,"1817"
2003,2,.4,.112902,"217A",744736,823480,"1817"
2005,2,2.2,3.54882,"217A",746800,824337,"1798"
2007,1,.1,.451045,"217A",746870,823964,"1798"
2003,1,.2,1.89582,"217A",747556,821700,"1725"
2004,1,.1,.858294,"217A",747013,820954,"1961"
2003,2,.4,3.14081,"217A",748908,823544,"1772"
2010,2,1,1.94888,"217A",740118,820766,"1631"
2008,2,.3,1.48405,"217A",740348,820010,"1780"
2010,1,.82,6.71306,"217A",740052,820059,"1780"
2009,1,.25,.30372,"217A",740300,819671,"1780"
2010,2,.5,.023371,"217A",745040,825746,"1503"
2003,2,.1,.089942,"217A",745335,823029,"1817"
2004,2,.9,.233367,"217A",744885,824214,"1672"
2002,1,.3,1.58907,"217A",745813,823519,"1859"
2005,1,2.4,10.5167,"217A",745115,823648,"1817"
2002,2,.9,3.14581,"217A",744533,823444,"1817"
2002,1,.1,.952688,"217A",744451,821903,"1736"
2004,2,.5,.371724,"217A",745863,824230,"1704"
2006,2,.1,.043077,"217A",746381,823676,"1966"
2004,2,.4,.33005,"217A",747802,823718,"1964"
2005,2,.1,.099167,"217A",747468,823726,"1964"
2002,1,.5,.580465,"217A",747259,822387,"2047"
2003,2,.2,.181508,"217A",747002,821519,"2010"
2010,2,.32,.528366,"217A",739408,820974,"1551"
2010,2,.25,.163609,"217A",749779,826160,"1882"
2010,1,.21,.936625,"217A",738753,820838,"1496"
2009,1,.8,10.025,"215A",760918,840463,"1526"
2008,2,.3,3.69983,"215A",760783,840964,"1526"
2009,1,.2,.911841,"215A",761209,841540,"1356"
2010,2,.8,.759562,"215A",760754,842252,"1243"
2008,2,.43,.866507,"215A",762171,841465,"1562"
2010,1,.54,14.3554,"215A",762042,841595,"1562"
2010,2,.3,.206125,"215A",762323,842607,"1578"
2010,1,.4,3.38388,"215A",762975,842661,"1578"
2002,2,.9,1.152,"215A",761814,841704,"1562"
2010,2,.54,5.11118,"215A",761794,842507,"1442"
2009,2,.38,.802835,"215A",761407,840962,"1657"
2009,2,.65,6.30009,"215A",762093,841557,"1562"
2003,2,.6,.974503,"215A",767748,843124,"1934"
2002,1,1.6,8.29119,"215A",766226,843362,"1701"
2010,2,.8,2.5601,"215A",758476,839521,"1436"
2008,2,.6,3.36327,"215A",757434,838333,"1505"
2009,2,.1,.368378,"215A",760401,838744,"1612"
2008,2,.7,3.19286,"215A",761170,838853,"1612"
2009,1,.5,3.42557,"215A",760777,839007,"1612"
2010,1,.3,8.84754,"215A",760086,840831,"1281"
2009,2,1,4.1303,"215A",759541,837861,"1467"
2010,1,.3,6.01282,"215A",760031,838600,"1431"
2009,1,.6,2.78623,"215A",759453,838560,"1431"
2009,2,.63,1.9174,"215A",759549,839076,"1431"
2010,2,.3,.497879,"215A",757073,838754,"1316"
2010,1,.37,2.71973,"215A",757395,838939,"1316"
2010,2,1.1,11.1732,"215A",761817,843719,"1331"
2008,2,.36,4.96392,"215A",761580,841391,"1562"
2009,1,.5,1.81165,"215A",762230,841849,"1802"
2008,2,.5,3.28948,"215A",762960,841654,"1802"
2002,2,.4,.583639,"215A",767215,843280,"1767"
2003,1,.5,1.66732,"215A",767155,842784,"1903"
2009,1,.5,1.37181,"215A",763213,842151,"1610"
2008,2,.3,.933926,"215A",759013,838675,"1657"
2002,1,.6,5.42087,"215A",765042,843638,"1726"
2010,1,.5,6.53324,"215A",759650,839632,"1356"
2009,2,1.2,14.2343,"215A",760681,839861,"1559"
2010,1,.56,19.2016,"215A",759412,839238,"1431"
2010,1,.4,15.3125,"215A",760809,839496,"1559"
2010,1,.27,4.53698,"215A",761073,841211,"1526"
2003,1,.3,.590281,"112B",690840,781326,"1920"
2002,1,.3,.687259,"112B",691892,778925,"1763"
2004,1,.1,2.31852,"112B",692017,777393,"1789"
2002,1,.4,1.78683,"112B",692538,780035,"1948"
2004,1,.1,1.70143,"112B",694522,780218,"1762"
2003,2,.2,.431196,"112B",691890,779852,"1861"
2010,2,.55,4.65221,"112B",695661,774234,"1588"
2002,2,.5,.238017,"",687963,777747,"2134"
2010,1,.47,3.75163,"218A",697274,775011,"1598"
2010,1,.42,3.68147,"113B",682259,759852,"1896"
2009,1,.81,8.52372,"218A",696758,773684,"1651"
2010,2,.6,8.19776,"218A",696537,773485,"1651"
2010,1,.56,1.90002,"218A",694006,757907,"1210"
2004,2,1.9,.725504,"106A",667180,765268,"1046"
2004,2,1,2.52687,"112B",690241,764499,"1725"
2006,1,.25,4.65656,"",679492,764641,"2347"
2004,1,.3,3.90175,"112B",689966,763231,"1747"
2003,1,1.7,29.992,"112B",689011,763596,"1810"
2005,2,.65,.564371,"112B",689232,764291,"1757"
2005,1,.6,4.15728,"112B",688276,764018,"1807"
2007,1,.5,8.79503,"112B",688734,766528,"1813"
2004,2,1.04,1.14864,"218A",691337,764621,"1709"
2007,2,.12,.203342,"218A",691199,760300,"1502"
2007,2,.8,.645535,"112B",688133,765184,"1803"
2007,1,.29,.782495,"112B",686464,764167,"1838"
2006,2,.19,.230329,"112B",687165,765153,"1866"
2007,2,1.03,.757137,"112B",687261,764649,"1842"
2010,1,.4,1.13411,"218A",695642,767689,"1708"
2008,2,.75,1.20669,"218A",694922,766741,"1708"
2009,1,.46,2.04856,"218A",695448,766205,"1705"
2010,2,.29,.274521,"218A",695906,766216,"1705"
2007,1,.4,3.87764,"112B",689195,762994,"1796"
2002,2,1.7,1.87102,"112B",689736,763846,"1747"
2003,1,.8,11.5324,"218A",694410,763980,"1735"
2009,1,.52,1.61384,"218A",695175,763828,"1751"
2010,1,1.22,7.588,"112B",688316,764048,"1807"
2004,1,.3,3.39447,"112B",689998,762952,"1751"
2003,2,4,3.52731,"218A",692797,762580,"1742"
2003,2,1.1,5.33416,"112B",689832,763006,"1747"
2002,2,.6,.143179,"112B",689915,761351,"1475"
2003,1,.6,6.03522,"112B",690050,761620,"1475"
2002,2,.3,.593419,"218A",691517,761617,"1753"
2002,2,1.3,1.93512,"112B",690575,762585,"1751"
2003,2,.5,.695689,"218A",692599,762798,"1742"
2009,2,.15,.171605,"112B",690787,767628,"1784"
2009,2,.7,.694172,"112B",689634,765958,"1765"
2010,1,.45,5.48299,"112B",690560,765834,"1732"
2009,1,.32,1.95727,"218A",695386,766188,"1705"
2009,1,.34,1.87841,"218A",696703,764383,"1703"
2009,2,.9,.885422,"218A",692569,765510,"1730"
2008,2,.29,.508221,"218A",698921,763640,"1685"
2008,2,.36,.656992,"218A",696915,764436,"1703"
2010,1,.5,5.62752,"218A",697318,764760,"1689"
2002,1,.3,6.5671,"218A",697826,759703,"1497"
2006,2,.5,.221903,"218A",699917,760746,"1705"
2007,2,.36,.59338,"218A",699160,762822,"1691"
2005,1,.3,3.04732,"218A",701555,760124,"1713"
2002,2,.3,1.23318,"218A",699750,759406,"1751"
2006,1,1.46,7.66305,"218A",690160,760900,"1395"
2002,1,.3,1.72966,"218A",700771,751958,"1388"
2002,1,.3,3.49645,"218A",704072,750756,"1791"
2006,1,.5,4.54994,"218A",695087,761358,"1748"
2006,2,.2,.126884,"113B",678994,760641,"1913"
2008,1,.5,7.83991,"112B",692057,776678,"1834"
2004,1,.2,1.23351,"113B",678569,761321,"2011"
2006,2,.5,.236541,"113B",683989,756022,"1147"
2006,2,.4,.037,"113B",684860,755948,"1243"
2004,2,.5,.2267,"112B",685101,761838,"1711"
2007,1,.5,.745293,"218A",694817,760363,"1619"
2005,1,.5,2.15445,"113B",685647,759619,"1688"
2007,1,.7,4.38561,"218A",695846,761297,"1784"
2007,2,1.3,.369387,"112B",699758,783877,"1581"
2005,1,.7,1.94667,"218A",693184,757588,"1293"
2005,1,.3,.189085,"218A",693739,756910,"1165"
2007,1,.4,1.0855,"218A",690646,758856,"1267"
2006,2,.4,.229109,"218A",692460,756504,"1197"
2006,2,.5,.527147,"218A",695212,759062,"1276"
2004,2,.4,.534057,"218A",696143,759849,"1663"
2006,1,.24,1.10894,"218A",695554,760203,"1663"
2002,2,.8,4.29709,"218A",700608,756214,"1530"
2004,1,.3,5.16419,"218A",695451,754846,"1216"
2003,2,.4,.524462,"218A",701695,758298,"1775"
2004,1,1,11.1109,"218A",699891,758925,"1780"
2003,1,.5,6.84428,"218A",700006,758909,"1780"
2002,2,1.9,10.7178,"218A",705544,758214,"1751"
2005,1,2.2,4.19505,"218A",697002,758852,"1348"
2005,2,.4,.118086,"218A",692941,759219,"1362"
2004,2,4.3,26.3901,"218A",697036,758308,"1267"
2002,2,.2,.141408,"112B",699151,779042,"1381"
2002,1,1.8,23.8679,"112B",691921,776592,"1834"
2002,1,.3,5.91181,"",688780,776504,"2127"
2004,1,.4,2.09091,"112B",691495,779202,"1831"
2009,2,.4,.605578,"218A",697735,775103,"1598"
2008,2,.14,.143803,"218A",695070,772061,"1615"
2010,2,.75,1.47885,"218A",698085,774012,"1663"
2006,2,.11,.381532,"218A",696367,765399,"1697"
2008,1,.47,1.79934,"113B",683920,760846,"1761"
2008,1,.61,3.88607,"112B",689935,766123,"1732"
2009,2,1.05,2.14381,"218A",695153,766554,"1715"
2002,1,.5,1.19688,"218A",695078,761756,"1748"
2010,2,.4,1.02947,"218A",696848,767723,"1698"
2010,2,.3,.122454,"218A",698717,767654,"1669"
2004,1,.2,1.63555,"218A",692467,761293,"1726"
2003,2,.2,.275287,"218A",692856,761163,"1726"
2002,1,2.6,10.0473,"218A",691895,760088,"1418"
2002,1,1.7,14.1586,"218A",691247,760281,"1502"
2007,1,.6,1.88878,"218A",690678,759624,"1310"
2004,2,1,1.19144,"218A",693842,757518,"1210"
2007,2,.2,.214849,"218A",697491,770982,"1673"
2005,2,.3,.883139,"112B",689636,762587,"1796"
2008,1,.79,2.38586,"218A",700014,756733,"1757"
2008,1,.2,.752008,"218A",698030,757904,"1521"
2005,2,.3,.037049,"218A",701488,759723,"1713"
2007,1,3,6.20393,"218A",696499,760517,"1651"
2003,2,1.9,.101431,"218A",700002,756059,"1530"
2003,1,.9,5.398,"218A",698212,755955,"1367"
2004,1,.5,3.48476,"218A",703417,755552,"1752"
2002,2,1.5,5.63675,"218A",697475,755748,"1436"
2010,1,.3,2.64374,"218A",702917,756602,"1785"
2003,2,.7,4.54593,"218A",691911,755970,"1308"
2008,2,.31,.466154,"218A",698151,775246,"1671"
2005,1,.9,50.8117,"112B",690703,764649,"1709"
2008,1,.2,.148345,"218A",701745,763467,"1660"
2009,2,.5,1.16265,"218A",696682,774232,"1621"
2008,2,.36,.032072,"218A",696509,765353,"1697"
2010,2,.36,1.01005,"218A",694551,764890,"1730"
2010,1,1.4,26.7478,"218A",698431,763729,"1685"
2009,2,.4,3.4537,"218A",697382,762792,"1707"
2009,1,1.66,8.77548,"218A",697802,765214,"1686"
2010,2,1,.379348,"112B",695018,775482,"1691"
2004,2,1,34.4285,"213B",777886,773351,"1766"
2008,1,.2,.545802,"213B",778812,773549,"1868"
2007,2,.14,2.91039,"213B",776757,773494,"1956"
2008,1,.2,.362819,"213B",776946,774438,"1779"
2007,2,.2,.953296,"213B",781173,774284,"1502"
2008,1,.4,.473622,"213B",781011,774072,"1502"
2005,2,.2,2.63337,"213B",780308,773102,"1798"
2002,1,.5,.668661,"213B",781583,777858,"1825"
2002,1,.4,2.19935,"213B",781871,776409,"1586"
2006,2,1,3.10246,"213B",781545,774521,"1468"
2004,1,.2,.640997,"213B",784059,776128,"1576"
2002,2,.4,1.73783,"213B",783206,776626,"1595"
2003,2,1,5.08433,"213B",782517,776725,"1742"
2007,1,.2,2.25101,"213B",782296,773670,"1672"
2005,1,3.1,21.3058,"213B",785837,772145,"1438"
2007,2,.73,5.81869,"213B",786458,770308,"1700"
2004,2,.4,5.70121,"213B",787499,770704,"1812"
2005,2,.6,1.72036,"213B",787239,770992,"1812"
2002,2,.3,.668661,"213B",778530,762032,"2013"
2004,1,.3,1.8335,"213B",778853,762340,"1868"
2002,1,.1,.425871,"213B",779325,762616,"1868"
2010,2,.6,2.50672,"213B",780630,768842,"1700"
2009,2,.9,4.8086,"213B",780545,767202,"1759"
2010,2,.38,.287601,"213B",781132,766986,"1543"
2008,2,.75,5.62907,"213B",780415,767793,"1986"
2008,2,.67,1.72161,"213B",779321,767427,"2050"
2010,1,.3,1.1512,"213B",779549,767589,"2178"
2002,2,.4,2.34262,"213B",780194,765396,"1762"
2008,1,.53,3.87646,"213B",788713,769195,"1300"
2003,2,.3,14,"213B",786510,767945,"1672"
2010,2,.43,4.94628,"213B",781973,768316,"1504"
2002,1,.4,6.56686,"213B",786059,765150,"1677"
2002,1,.6,4.71096,"213B",786260,765728,"1510"
2003,2,.1,1.3248,"213B",785674,766356,"1748"
2003,1,.7,5.81535,"213B",785174,766215,"1959"
2003,2,.2,2.45471,"213B",783947,766593,"1965"
2003,1,.7,4.12215,"213B",783886,766303,"2033"
2002,2,.4,3.89299,"213B",784688,766224,"1959"
2004,1,1.2,19.8357,"213B",784873,766940,"1978"
2006,2,.4,1.30996,"213B",786074,768892,"1936"
2008,1,.5,2.84808,"213B",785782,770050,"1835"
2008,1,.54,18.0642,"213B",785794,770869,"1770"
2004,2,.2,1.76051,"213B",785963,771356,"1593"
2006,1,.19,4.42886,"213B",784143,770660,"1671"
2007,1,.8,4.45557,"213B",780072,770618,"1891"
2007,2,1,5.38176,"213B",780819,770722,"1683"
2005,1,.7,2.90411,"213B",777480,772966,"1744"
2006,1,.34,3.57479,"213B",777731,772864,"1744"
2006,2,2.1,15.0975,"213B",778351,773421,"1766"
2007,2,2.13,37.5018,"213B",778351,773247,"1766"
2008,1,.79,2.71301,"213B",776343,772269,"1878"
2007,1,.3,.63663,"213B",776676,772197,"1878"
2007,1,.3,1.35843,"213B",777048,773588,"1744"
2006,1,.2,.885742,"213B",777258,772776,"1744"
2006,2,.4,3.05704,"213B",777104,773400,"1744"
2004,2,.9,5.6318,"213B",780747,773485,"1716"
2005,1,.3,.674048,"213B",780505,774043,"1551"
2007,1,.2,2.89591,"213B",780383,774350,"1551"
2002,1,.1,.232949,"213B",782053,777094,"1657"
2007,1,.2,2.43596,"213B",782062,771602,"1639"
2003,2,.6,7.64074,"213B",783659,776705,"1808"
2004,1,2.2,28.4225,"213B",782602,775634,"1519"
2003,2,2,7.29997,"213B",783587,775087,"1464"
2003,1,.4,1.30081,"213B",783440,776234,"1576"
2005,1,.2,1.02941,"213B",783253,773528,"1514"
2005,2,.5,4.52391,"213B",783372,773862,"1514"
2006,1,.3,5.43333,"213B",785009,773007,"1381"
2005,1,.2,1.90502,"213B",783869,772312,"1399"
2006,1,.4,6.46139,"213B",786540,770626,"1700"
2005,1,.4,5.53538,"213B",788061,770431,"1722"
2005,2,.4,2.7451,"213B",788939,771997,"1628"
2002,2,.2,3.95129,"213B",779120,763106,"1766"
2002,1,.2,.846781,"213B",778920,764180,"1776"
2009,1,.63,2.97554,"213B",781042,766769,"1543"
2008,2,.66,2.23277,"213B",780075,769585,"1974"
2010,2,1.86,9.58247,"213B",780420,769509,"1974"
2009,1,.56,7.66278,"213B",780399,769251,"1981"
2010,1,.64,11.3186,"213B",779833,770161,"1974"
2002,2,.4,1.42992,"213B",779273,765724,"1982"
2004,1,.4,2.59765,"213B",779024,765261,"1947"
2004,1,.2,.442192,"213B",781127,765036,"1588"
2003,2,.4,2.17691,"213B",779940,764814,"1762"
2003,2,.8,28.109,"213B",780235,764980,"1762"
2008,2,.4,7.96407,"213B",780114,766730,"1759"
2009,1,1.08,4.36465,"213B",779901,766940,"1759"
2002,1,.2,2.08773,"213B",780087,763833,"1652"
2003,1,.2,1.82818,"213B",786100,768056,"1869"
2008,1,.4,4.21009,"213B",788233,768493,"1300"
2007,2,.4,1.50833,"213B",788294,768510,"1300"
2002,2,.2,2.9707,"213B",786989,767511,"1672"
2002,1,.7,17.0225,"213B",786762,766494,"1510"
2006,2,.3,8.01928,"213B",782674,770978,"1423"
2005,2,.6,6.49457,"213B",782780,771228,"1420"
2002,1,.5,3.44797,"213B",785287,764415,"1660"
2004,1,.4,8.88088,"213B",785237,766001,"1748"
2003,1,.4,7.69433,"213B",785267,765243,"1677"
2003,2,.2,2.03732,"213B",785422,767784,"1869"
2006,2,.33,3.55725,"213B",784729,770854,"1817"
2004,2,.2,1.08172,"213B",788880,771576,"1821"
2005,1,.7,10.499,"213B",786428,771267,"1556"
2010,1,1.24,2.41315,"213B",780754,767959,"1690"
2010,1,.34,.962388,"213B",780323,767314,"1759"
2010,2,.35,.670699,"213B",781097,765935,"1554"
2009,2,.91,5.09396,"213B",779695,766726,"1759"
2010,1,.67,10.896,"213B",779464,765591,"1947"
2008,1,.5,.743132,"213B",781765,772879,"1816"
2008,1,.25,1.94526,"213B",781187,770726,"1683"
2008,2,.39,2.89253,"213B",780166,765768,"1686"
2010,2,.75,7.91608,"213B",782650,783276,"1990"
2002,2,.1,.110701,"219A",695346,732838,"1320"
2002,1,.1,.75123,"219A",694158,731542,"1254"
2002,2,.3,.351249,"219A",694177,731431,"1254"
2002,1,.5,7.04757,"219A",701452,733201,"1764"
2002,1,.7,11.3254,"219A",699299,732314,"1493"
2002,2,.9,2.5653,"219A",702128,731692,"1651"
2002,2,.8,.458673,"219A",698315,736172,"1128"
2004,1,.1,.759979,"219A",697228,734281,"1373"
2002,1,.9,2.85042,"219A",698730,731172,"1484"
2003,1,.1,1.74526,"219A",696594,733030,"1345"
2003,1,1.2,21.7783,"219A",703532,732184,"1750"
2003,2,.3,2.60273,"219A",702606,734507,"1737"
2002,2,.13,.036022,"219A",700969,735278,"1521"
2004,1,.2,2.72878,"219A",701004,735084,"1521"
2003,2,.9,.957716,"219A",702452,732953,"1765"
2003,1,.2,7.88167,"219A",702170,732584,"1765"
2002,2,.2,.155356,"219A",703284,731612,"1672"
2003,1,.5,8.92146,"219A",704892,737076,"1861"
2002,2,.5,3.49971,"219A",704512,736662,"1861"
2003,2,.2,.849273,"219A",704969,736601,"1861"
2002,1,.3,3.87659,"219A",705835,737226,"1738"
2002,1,.8,11.6427,"219A",700784,733724,"1680"
2002,2,.3,1.86218,"219A",701413,731987,"1653"
2002,1,1.6,14.5317,"219A",703451,732891,"1703"
2004,1,.7,2.26768,"219A",702669,732650,"1703"
2002,2,.4,4.16537,"219A",702242,734042,"1817"
2003,1,.2,4.80825,"219A",702655,733663,"1776"
2003,2,.7,9.10994,"219A",700527,735137,"1340"
2004,1,.2,.443953,"219A",699766,735666,"1105"
2004,1,.3,1.80214,"219A",703150,732142,"1672"
2003,2,.3,1.05504,"219A",702893,730739,"1711"
2002,2,.4,2.79056,"219A",704659,737760,"1668"
2003,1,.2,7.27229,"219A",704581,737945,"1668"
2003,1,.1,1.2005,"219A",692311,732378,"1285"
2003,2,.7,4.10694,"219A",705087,737934,"1668"
2005,1,.52,6.25502,"219A",687407,725079,"1641"
2007,1,.2,2.40584,"219A",687095,723238,"1627"
2006,2,.14,.799323,"219A",687113,724239,"1585"
2005,2,.4,.064851,"219A",687961,722611,"1667"
2006,2,.1,.413215,"",688402,721057,"1905"
2009,2,.6,.795368,"219A",694559,726171,"1529"
2008,2,.3,.214238,"219A",694230,725769,"1419"
2008,2,.7,2.11066,"219A",695453,725351,"1744"
2010,2,.2,.162671,"219A",695784,726348,"1585"
2007,2,.15,.594331,"219A",690663,720544,"1803"
2008,2,.3,.244079,"219A",694903,722895,"1472"
2010,1,.4,3.0594,"219A",694469,723131,"1472"
2009,2,.8,.442822,"219A",694524,723219,"1472"
2002,1,.4,8.61042,"219A",700301,724293,"1796"
2003,1,.4,1.64828,"219A",699413,726960,"1553"
2008,2,.2,.04871,"219A",696258,720744,"1861"
2010,1,1.15,22.517,"219A",695782,721506,"1819"
2002,1,.2,2.88867,"219A",700432,722483,"1989"
2004,1,.3,2.12776,"219A",700828,723858,"1801"
2003,2,.4,.983333,"219A",700066,726639,"1585"
2004,1,.1,1.5343,"219A",699547,726806,"1553"
2007,2,.2,.559209,"",689829,718116,"2096"
2006,2,.3,.27236,"219A",690818,719171,"2008"
2008,2,.4,.395547,"219A",696816,723871,"1774"
2010,1,.8,3.59821,"219A",696566,724442,"1814"
2008,1,.8,5.62617,"219A",688262,724782,"1571"
2006,2,.26,.35253,"219A",687639,724370,"1641"
2007,2,.4,2.19427,"219A",688244,724057,"1636"
2007,2,.4,3.90059,"219A",687342,723697,"1585"
2004,2,.5,1.51396,"219A",687715,724535,"1641"
2008,1,.6,5.56329,"219A",688042,721895,"1782"
2007,2,.1,.217661,"219A",687846,721599,"1782"
2007,2,.1,.161113,"219A",688240,721484,"1905"
2010,1,.6,1.66401,"219A",695174,729235,"1268"
2008,1,.9,1.2843,"219A",695241,727325,"1504"
2009,2,.2,.357576,"219A",694477,725824,"1560"
2008,2,.3,.058568,"219A",694951,725622,"1560"
2010,2,.9,.809699,"219A",695690,728662,"1484"
2003,2,.2,1.16974,"219A",694695,730877,"1259"
2005,2,.7,.633926,"219A",691374,719598,"2008"
2007,2,.1,.258083,"219A",691824,724495,"1271"
2005,2,.3,.302872,"219A",692888,720663,"1716"
2006,1,.3,.712049,"219A",691647,721663,"1658"
2004,2,.5,.144488,"219A",691642,720162,"1893"
2004,2,.1,.032843,"219A",691575,720587,"1763"
2010,2,.4,.967902,"219A",695174,721523,"1819"
2008,1,.5,1.60624,"219A",696053,725526,"1744"
2009,1,.8,4.77615,"219A",695767,721544,"1819"
2010,1,.6,6.28648,"219A",695777,722023,"1819"
2009,2,.7,.834903,"219A",696120,722225,"2017"
2009,1,.46,1.17306,"219A",696523,721302,"1861"
2003,1,.2,2.49156,"219A",701766,725036,"2087"
2002,1,.5,17.7983,"219A",700378,726589,"1585"
2003,2,.31,.404616,"219A",700971,725712,"1777"
2002,1,.1,5.9245,"219A",700112,726004,"1635"
2003,2,.4,1.01172,"",702154,725261,"1955"
2003,2,.2,.312056,"219A",701405,723615,"1801"
2003,1,.4,6.01758,"219A",701827,724234,"2087"
2003,1,.2,1.85611,"219A",701918,722762,"1953"
2002,2,.1,.461395,"219A",701939,722383,"2031"
2006,1,.2,.948427,"219A",689874,723167,"1596"
2007,1,1.8,15.8113,"219A",690200,718903,"1967"
2004,2,.3,.613396,"219A",690686,719283,"2008"
2009,1,1,8.60426,"219A",696450,723581,"1774"
2009,2,.6,.298167,"219A",696486,724545,"1814"
2009,1,.4,.792523,"219A",696156,724845,"1814"
2005,2,.3,.478128,"219A",687107,724332,"1641"
2007,1,.3,3.06495,"219A",688025,721409,"1905"
2007,1,.2,2.98607,"219A",690904,720769,"1656"
2008,2,.41,1.2984,"219A",696174,722139,"2017"
2010,2,.45,1.42484,"219A",695497,722988,"1713"
2009,1,.27,.627445,"219A",695232,726416,"1585"
2009,2,.46,.762438,"219A",695327,727307,"1504"
2009,2,.25,.382266,"219A",695507,725170,"1744"
2004,2,.2,.075752,"219A",663359,682414,"1477"
2005,2,.3,.585698,"220A",664471,680793,"1587"
2006,1,.8,9.57711,"220A",664704,681395,"1549"
2006,2,.35,.667115,"219A",665623,682743,"1562"
2005,2,.3,.488963,"220A",666300,682353,"1562"
2004,2,.4,.306178,"220A",665232,681049,"1549"
2004,1,.2,1.80521,"219A",668881,688571,"1512"
2003,2,.6,.439131,"219A",668343,688158,"1545"
2003,1,1,5.29266,"219A",668070,689005,"1291"
2005,1,.3,2.01039,"219A",669297,689605,"1451"
2006,2,.8,1.94303,"220A",667235,681709,"1957"
2008,1,.52,1.98898,"220A",667743,681845,"1988"
2005,2,1.3,4.91016,"219A",670992,689714,"1561"
2005,2,1.1,1.34929,"219A",669977,688657,"1648"
2004,2,.2,.006101,"219A",670770,691112,"1116"
2007,1,.6,6.35061,"219A",665223,685199,"1547"
2005,1,1.8,51.9993,"219A",665764,684221,"1799"
2005,2,.7,2.20909,"219A",665484,684656,"1563"
2004,2,.7,2.76081,"219A",665612,683982,"1799"
2007,2,.6,.187314,"219A",664955,683605,"1691"
