cod_lote,cent_x,cent_y
736750145001,844525,920119
736750119401,844561,923089
736750124104,844793,922521
736750118804,845072,921403
735040366502,853779,920549
735040246301,855320,919276
735040231201,856523,919983
735040033502,858825,936395
730010253201,859567,979688
735040094701,860398,936697
735040310904,860400,935840
730010255301,861166,980085
730010075501,861631,982291
730010077801,861656,981036
735040114301,861877,933593
735040120004,861999,934131
730010278401,862100,979760
735040119801,862610,934626
735040120601,863756,933002
730010097101,863917,982164
730010093401,863920,987181
735040118201,864270,934303
730010090701,864386,988290
730010013002,865532,989787
730010298301,865927,975759
730010147903,866041,987575
730010150108,866784,982052
730010162608,868600,981770
730010115901,868933,982992
736240111301,876667,963805
736780010403,878307,964201
736780014903,880147,965147
730010227602,881483,988429
730010230201,881708,986942
730010021006,883690,990293
730010034903,885443,990856
730010031902,885555,989199
730010051801,891299,992814
635940000901,806586.0028,1006624
635940008802,807988.996,1006042
634700007601,808963.0624,995068
634700056603,809306.8812,996353
635940071603,810040.1254,999025
635940078101,811470.8502,997489
635940039009,812038.1792,1001142
630010071701,812065.111,988399
635940081610,812504.1934,998013
631110005102,812738.8669,973962
635940080402,813718.8997,999974
632720035512,814971.2246,1002501
630010051604,815424.3418,985034
630010042601,816036.361,990457
632720103803,816484.2583,1004973
630010044801,816692.6001,987901
632720032103,817356.9973,1004190
630010066201,817587.2725,983930
632720070902,818192.6267,1003137
632720004203,818880.78,1012251
635940055601,819252.7469,1001812
632720039802,819735.0038,1008556
632720010201,820725.3353,1012142
631900048303,821327.1976,995895
632720087602,821743.1236,1008440
631900029407,821828.9014,998368
631300076101,822288.5899,984138
631300003906,822679.0648,990827
631300001003,822897.2282,991209
736160215206,804661,854894
735550040603,807214,854437
735550040501,807356,853678
735550050001,814494,853444
735550056304,815242,855069
736160204501,816623,862839
736160333901,816816,862769
730670028401,817417,861883
730670027202,818923,860736
736160125801,822273,879073
736160344704,824016,880286
736160315703,826678,877929
736160143101,828594,876030
731680423911,833143,909478
731680213502,834130,910242
731680084202,837317,914973
731680088002,837628,912394
731680087601,837906,913372
731680084701,838317,914510
731680380702,838677,914026
731680336901,840437,884658
731680462401,842237,887190
731680111002,848297,913894
633020003001,807693.6181,961381
633020003501,808347.6768,961537
633020050805,812425.619,957449
633020049603,812867.5665,956630
631110022405,813854.2285,972034
633020017202,813991.8656,965689
633020019106,814222.2554,964625
635480018601,815345.7501,967251
635480025608,815374.8327,970429
635480025903,815727.7914,969806
631110029201,816175.1985,974294
635480037102,816284.5895,963147
631110019011,817094.6543,974052
631110015405,817285.778,975924
631110013808,817483.2145,975266
631110015407,817491.0762,976056
632120018004,819713.0495,976455
632120006801,819713.6726,979394
632120010001,819756.9657,978680
632120009202,820311.7054,979447
632120013301,821660.7001,976023
631300085201,823241.972,984998
631300120502,825257.3228,983384
631300091807,825485.7024,987845
631300089501,827011.1269,988835
735550051501,814165,854295
735550159601,823818,842846
735550325905,824644,853065
735550135601,825323,843911
735550338501,825371,840303
735550324305,825428,853210
735550150103,825492,842356
735550187301,826019,842206
735550100401,826590,852393
416760118801,828124,812164
416760062006,830133,812906
416760140701,830139,813275
730670162701,830524,861225
416760032102,830712,812332
730670169801,830792,859283
730670160802,831670,861836
730670410001,832477,861844
730670148701,832500,860230
730670138201,832702,865085
730670160701,833148,862070
730670399701,833775,863270
730670155901,834299,862453
730670230303,834395,856148
415240068701,836061,811668
730670231905,836153,855292
415240065001,838510,812276
410010176308,839400,832053
410010176002,840987,833345
410010051401,842095,832309
410010066305,843164,828442
415240014201,843756,825913
410010180901,844043,830653
415240016401,844264,826660
415240019302,845027,826304
410010074201,845338,828778
410010055101,845666,832848
734830003901,867523,875882
734830009901,871052,874153
418010022105,831433,801537
418010019204,831701,803015
418010029701,832029,800441
418010059701,832127,799237
418010025703,832750,802112
418010036402,834217,801910
418010106202,834919,798554
767360027204,792301.3199,963017
767360040902,792956.7444,969341
767360113404,792966.966,955014
767360053604,793055.7169,962454
767360094706,793335.9696,960404
767360043604,793837.2726,967320
767360011804,794062.5772,972095
767360045202,794467.7032,971427
767360012305,794813.4796,971486
767360058803,795174.2639,964675
767360151609,795691.039,970556
767360216801,795708.1967,954067
767360019701,798315.5826,969642
761220016806,799610.883,968441
767360077109,799616.0489,962470
761220034511,804260.0472,969260
761220036102,805333.93,969233
761220037208,805339.3857,967904
193550294901,777258.0217,772776
193550261001,777731.4414,772864
416600126303,778581.787,714474
415030021101,779826.5164,716383
415030135001,781239.506,715463
195170031301,784016.0591,786725
193550242501,784143.0488,770660
193550353302,785008.8418,773007
193550375005,786539.9017,770626
413780065401,787643.5778,733181
413780060901,788136.5821,734308
195170083302,788521.512,782846
413780118001,788562.586,735314
413960289701,788676.6449,745947
413960259601,788808.6273,742937
195170280801,789155.0277,786260
413960535003,789343.6371,745020
413960435201,789702.6144,741171
413780082301,789763.4599,735237
413960268701,789893.6371,745421
413780070203,790858.0632,733390
413960550701,790869.7413,744462
413780095501,791667.5832,736871
413780096301,792007.5762,735832
413960368102,800182.6826,749783
415480028101,804296.5822,744910
415480029101,805267.579,744974
415480025701,806795.5683,744081
761110030511,759882.2309,917732
763180020202,761804.3934,911987
768340088201,773736.1565,935478
768340147302,774257.3097,933374
768340113101,785827.5549,943514
768340033903,786918.0229,945755
521100159101,661438.1784,647008
521100094601,661525.6483,648048
522580034101,667707.619,647589
522580038101,669202.8219,649262
191100087401,714637.339,811715
191100096402,718096.3629,813497
191370243501,729974.5334,798856
191370473101,732620.3764,797800
191420070502,745392.7062,823698
198210070601,755663.4967,819988
198210358303,758570.7769,823452
198210144901,759492.0218,824428
522070006101,619578.5178,629496
526830157001,621374.2652,632608
522070153102,621410.1643,624043
522070123902,621720.5091,628836
522070153112,621853.3691,623983
522070153118,622454.8308,624170
522070058901,622591.4348,622153
522070232901,622767.5122,623638
522600145603,623186.6402,646625
526830046201,623368.6533,637583
522600184804,623951.3984,646189
523810046101,624281.4839,637796
522600047001,626883.7944,644925
522600185101,627101.1054,646443
192560447601,690159.8988,760900
197800319001,693862.6014,808533
192560548101,695086.6279,761358
192560597801,695553.981,760203
197800127101,697399.5051,807215
197800093101,698148.7453,813802
191300021001,704213.9112,789921
190010265203,704316.2914,773805
191300023004,705754.3371,792260
198070154802,705918.8519,752894
191300033401,706630.6595,790412
190010046502,706952.5147,772738
198070159601,707197.7574,751846
190010277301,707372.9965,773615
198070096301,710320.6513,758968
194730251501,712191.0663,793122
191300273901,712456.1392,790239
191300260501,713209.4612,789268
195480284401,714588.7243,793281
190010201201,715764.589,760560
190010203201,716272.8078,760453
190010159001,717066.9668,759285
190010163901,717342.3629,760247
195480158101,719367.7758,790197
191370316701,723218.3868,803315
191370024502,723254.9078,806584
191370036601,725355.5599,805410
195480385905,725785.7978,793034
195480225301,725958.8882,789493
195480118301,726158.4582,790826
191370256101,728243.0945,795616
194500009502,664703.9766,681395
194500188508,666190.9448,681338
194500195501,670940.9178,689130
191000281701,673283.555,687621
191000778802,675400.2213,689398
197850084501,681809.2285,719350
197850022501,682360.4644,720170
197850083301,682589.5467,718475
197850119204,683207.0471,720453
197850063801,684076.6946,719174
193970496804,689874.2594,723167
193970278401,691647.4544,721663
527860067901,645161.4958,663489
526870151002,645808.3472,665477
526870086901,654552.158,669356
523990496501,655534.6102,669360
523990415401,656159.7157,668813
523990206301,656850.6855,668790
523990043501,659163.7294,671966
521100079204,660447.271,649445
521100092601,661967.0232,645528
522580113401,667401.2145,649898
526930086604,668515.6678,678484
522030060601,669378.7678,675181
526780107901,610731.2399,640893
524110018101,612757.9718,641729
526830219704,622833.0286,638112
522070051801,624483.4276,622684
200130059803,1110793,1595387
200130046904,1111126,1594276
200130061401,1112158,1596250
200130072605,1113342,1598617
200130073702,1113443,1595946
200130071803,1114323,1598215
448550017901,1123788,1648970
442790013503,1151687,1686849
542450041502,1072674,1431926
542450056002,1072807,1430201
542450051202,1073358,1431318
542450018106,1075458,1444467
542060054401,1076523,1429247
542060053301,1076767,1429942
542450024002,1076856,1443195
546700106201,1089682,1425658
546700016501,1091054,1425012
546700024307,1091468,1423669
546700024704,1092115,1424206
684440041803,1106538,1304292
684440045801,1107150,1305884
688200008401,1116921,1286942
688200018301,1117430,1287774
688200015806,1118954,1286934
688200021303,1120297,1287041
547200084107,1131386,1393498
547200083806,1131403,1393741
547200084702,1132171,1396805
541090035401,1132853,1381379
541090025701,1133781,1382306
541090047901,1134012,1380437
547200074602,1134248,1393705
540510144803,1134958,1332986
540510072901,1137375,1334738
542230099601,1137727,1331521
540510110201,1138259,1335166
540510000101,1140012,1343298
540510008301,1140052,1342088
542230098402,1141336,1336221
540510003901,1141861,1343004
546600072801,1142087,1344970
546600049501,1143286,1350846
542230017601,1143460,1332003
540510002602,1143586,1344944
542230009301,1144590,1333207
540510002701,1145472,1344573
540510109001,1145605,1341996
540510011503,1145995,1340973
540510112301,1146003,1343357
540510108501,1146719,1344816
542610015901,1146748,1374338
542610013702,1148216,1375683
542610007003,1148352,1379498
542610035303,1148883,1380389
542610055101,1150261,1380748
542610012302,1150414,1378044
542610039903,1150846,1379127
542610028006,1151497,1381391
542610030102,1151976,1382506
542610005803,1153729,1382537
542390022002,1156673,1340710
540990009101,1160062,1339844
544050000101,1167622,1340121
541720050802,1168154,1338080
544050008101,1168568,1337950
544050007002,1168705,1339518
544050010502,1169643,1338903
545990034605,1176018,1328908
545990007401,1178327,1329898
545990027701,1178450,1328349
683440008902,1082127,1213100
683440020505,1084209,1210918
687450037901,1084544,1209420
687550063504,1086870,1203518
687550026301,1089937,1203569
687550072803,1090991,1201867
687550073905,1092679,1201323
687550074201,1093715,1207126
687550029703,1094304,1206163
687550080007,1095124,1206311
687550088601,1095297,1203081
687550095608,1095462,1207150
688550008302,1101937,1200299
688550007902,1102836,1200422
686790043901,1110772,1212002
686790043903,1110886,1212482
686790039501,1111053,1211105
680510024204,1113169,1230133
686890021902,1060756,1260710
686890152502,1068538,1252209
686890177001,1069531,1239176
686890178402,1071188,1238358
686890089402,1078856,1257368
158970083301,1098823,1072831
158970036102,1099874,1071203
158970032601,1100022,1072596
158970118901,1102327,1071195
683200130101,1080017,1176329
683200050501,1080057,1178077
685000050701,1080161,1174381
685000047601,1081377,1175177
684980003502,1101816,1195657
684980068704,1102275,1199425
684980013802,1102430,1197864
682640019701,1105537,1171730
682640009001,1107064,1171175
681670107101,1107410,1187290
681670052501,1109259,1187713
682640008601,1110257,1169665
682170213001,1110850,1178710
682170217701,1111180,1176657
682170059002,1112144,1176832
684640002701,1112380,1210749
682170062801,1112414,1178286
684640003401,1113323,1211218
254360015301,1057651,1043341
254360022601,1061693,1044256
680200094701,1032615,1136935
680200046201,1033366,1136530
687730017602,1033749,1148282
685720218801,1043956,1140056
685720240104,1047156,1140247
685720220001,1049448,1141742
154690004401,1050858,1145841
154690009501,1053259,1146791
154690113401,1054752,1143657
154690203101,1056561,1142860
154690095701,1057757,1141789
154690106201,1058380,1140639
154690045603,1058575,1145000
154690193201,1059358,1143504
154690080001,1059677,1141481
254380009401,1068476,978761
253940098702,967070,1084527
258230153101,969153,1085063
258850124601,973747,1098644
258850272502,974014,1095175
258850064201,974964,1100908
258850125901,975193,1097420
258850319003,975602,1095024
258850148002,976346,1096499
258850146705,976826,1095297
253940219804,963255,1082087
253940222901,963922,1080130
253940221703,964120,1081300
253940272101,965794,1076892
258230109101,971349,1084759
158320030802,1015714,1122432
151060003303,1015834,1121127
158320008202,1017773,1124835
151060039301,1019228,1122770
253280024801,953350,1026241
253280043301,953910,1027598
253280049203,954127,1030275
253280032101,954475,1029315
253280035601,954967,1029681
253280057801,955398,1027236
253280091702,955424,1031238
253280098405,957162,1031747
257180052701,961466,1036178
257180055601,963333,1037514
257180087101,964998,1038735
258620078202,972442,1054353
258620092904,974363,1054819
256580076901,975060,1044396
257770074803,976457,1052248
256580003101,976622,1044683
256580006102,976982,1044690
257770010802,977400,1050408
257770024203,978099,1051715
251680013203,943824,1040958
251680088206,944245,1039292
251680018401,944797,1042768
258670079701,945429,1029082
251680030201,946112,1040619
258750014201,953668,1049455
255920020601,955271,1052632
258620103301,973980,1057818
252580094105,980167,1075243
255130056601,983331,1064942
256620129101,940205,1019396
256620131101,941178,1018222
255800043001,941462,1011312
255800051901,941616,1012917
256620074601,941642,1027232
256620171003,941681,1019061
255800037601,941734,1013133
255800046401,941745,1009153
256620096501,941853,1028907
255800039401,942121,1010479
256620088801,943356,1029842
255960004201,943455,1012207
256620104201,943533,1021193
255960124601,943721,1013834
250950062502,951171,1026720
258780310201,952831,976210
258780183502,954027,976629
258050015401,954299,972065
258780381501,954359,976071
258050077902,954684,971648
258780247107,955170,984542
258050102201,955184,970270
258780143601,955280,977047
258780057301,955496,986274
258780157901,955529,977650
258780070401,955959,984231
258780296908,955970,978592
258780153001,956466,979588
250400042802,956513,1017178
258050079902,956547,970803
258780221901,956597,976517
250400058401,956737,1016038
258780078801,956738,980869
258780328002,956776,977355
250400057302,957409,1017575
258780085801,957844,985200
251230054601,958643,1014186
251230116502,959426,1012982
258780114901,959505,989701
251230051602,959529,1014671
251230076701,960541,1014250
258780279706,960621,988025
252450157401,961168,991033
252450128001,961640,991445
252450096701,963312,998205
733520072701,946499,946625
733520024501,949008,952582
733520051701,949758,953451
733520037104,951702,950729
733520042901,953208,954008
255240038301,956991,950418
255240043601,957293,951331
255240039002,958257,953782
255240028605,959020,955078
256490000203,960873,953350
250530050301,963351,961301
250530045401,963761,960500
252900106501,963991,973966
252900003301,965392,974937
257430021901,966211,980264
252900003401,966303,974986
257430016002,966716,982854
257430018502,967325,980065
252900036701,967679,973083
732360124601,920800,893619
732360124401,920912,893725
732360029102,921544,892815
732360136401,921996,894993
732360149903,922313,892150
735630056002,924140,907739
735630024501,925086,907733
735850017501,927854,914967
732260150402,928264,918267
732260109302,929231,915258
732260105801,929414,917378
732260024901,935728,931736
732260022504,938444,931656
738730048802,939410,922691
733520071402,944258,945659
733520087501,944576,944061
733520173301,945358,945461
413490032801,853146,768182
413490031203,853631,769404
410200027701,868082,777246
410200032002,868141,779096
410200038201,870264,779300
410010113401,889900,811892
410010111401,890718,813265
417990208804,891513,825265
417990044002,892322,824653
417990125301,899067,821424
417990115301,899297,823943
730240063503,906930,871854
730240004602,907089,870516
730240003303,907788,872056
730240002602,908306,873064
730240021401,911851,875390
730240122902,912107,874110
730240030701,913328,873960
418070062001,789947.3071,705824
418070075302,790634.3902,700526
418070072901,790792.3934,701268
418070289701,791596.4042,703912
418070108002,793820.3943,703732
418070107001,794365.399,705032
418070444505,794562.4021,705742
418070346401,795813.3932,705005
418070337903,797599.3907,705878
413190002002,818951.3493,714058
413190030202,820314.3445,714153
412980174001,824264.3834,723748
412980197502,827177.3661,722790
412980263501,827722.3667,723275
412980637002,830617.3609,724304
412980235602,831288.3682,725995
412980368101,831500.358,724414
412980294603,832621.1632,728699
412980312801,832625.7577,725995
412980323402,835024.3704,728770
412980044902,836245.4048,735542
412980506601,836378.3675,729402
412980072901,837160.4138,737682
412980121303,838162.3991,735883
412980628901,839647.3787,733475
412980408601,840566.3941,736650
412980645001,840944.9945,734870
413060052502,841651,751151
413060167503,841992,742784
413060170407,842572,741684
413060056802,843365,752213
410200179701,851491,758802
410200175701,852228,757882
410200229702,852323,759672
410200237501,853197,758672
410200130003,859236,764366
410200201201,859639,765966
410200122901,860096,767832
416680229201,753225.5233,698122
416680231401,754044.5288,699837
416680140501,755169.5172,698351
416680320201,755586.5109,697407
416680095801,757202.4941,695235
416680187201,758213.5076,698739
416680160602,758611.4938,696277
416680178104,759522.7223,694100
416680205201,759955.493,697139
416680167402,760146.487,696111
416680182203,760243.495,697787
416680204902,760953.4723,693751
416680207503,761983.464,692938
415300135604,770163.373,681078
415300134902,770810.0168,682393
415510587701,775093.477,705466
415510217001,775122.4484,699927
415510196701,776353.4437,699939
415510198101,776671.4379,699067
415510208404,778201.4219,697121
415510606103,780793.4185,698497
415510332401,784895.3643,691172
410060305601,785319.3269,684247
410060084401,787108.6446,683169
412440058701,789292.4771,715840
412440052101,790207.4703,715221
410060135801,792425.3021,685125
410060155102,794633.2937,685445
410060371701,795422.3159,690163
410060269101,799107.3117,692274
417700099101,805715.2781,691131
417700063301,805951.2786,691435
417700175204,808061.6115,691389
470010016202,996776,1723333
470010018501,997707,1722592
471890038001,997791,1694788
470010019912,998419,1721167
471890036702,998460,1695166
470010019916,998573,1721551
471890039301,1000319,1693538
471890039003,1000877,1693892
471890048102,1001574,1694607
471890039101,1001735,1693960
471890054408,1004280,1690733
471890046703,1004406,1696198
471890076901,1004522,1680995
471890064801,1004846,1689641
471890068601,1005077,1689037
471890067602,1006174,1687729
471890077201,1006182,1682913
471890065604,1006196,1689450
471890068401,1006220,1688219
471890094902,1006226,1679892
471890117301,1006307,1697514
471890087101,1006369,1682061
471890084501,1007793,1682532
471890072326,1009100,1688637
472880042402,1020097,1651020
472880044302,1020539,1653183
472880043202,1021091,1651866
472880046801,1022560,1651958
470530015102,1032045,1658692
470530012802,1033929,1658124
470530012601,1035451,1659772
472880003201,1037710,1660598
470530014602,1039176,1660658
205700017302,1040290,1638886
200010143103,1055176,1634518
205700047101,1056807,1636432
200010148601,1057600,1632393
200010148602,1057674,1633128
205700047907,1058694,1635197
200010017301,1070012,1675380
200010004802,1074454,1680495
200010006603,1076483,1680603
200010163004,1076673,1681234
200010034602,1080009,1668399
446500003101,1096611,1698888
440010045901,1097017,1703337
446500004402,1100476,1700999
58470070601,768720,1194316
52340030104,771934,1270805
52340053201,772661,1269250
51380231801,777106,1250666
51380006301,777426,1249712
51380303001,782567,1241823
51380093801,782764,1243722
51380441502,783116,1241839
51380316803,784545,1242676
51380178501,785901,1240453
51250027303,789608,1202205
51250059702,790487,1201281
51250025501,790755,1202570
51250132401,791109,1204185
51250049101,792533,1202269
55430091803,797128,1270491
55430120002,802852,1270597
53610257405,804705,1287379
55430173804,804766,1271455
53610110901,804814,1289856
53610255302,805780,1288560
53610095401,806574,1289572
55430122701,808187,1274269
53610248502,808233,1288065
53610133402,811251,1286650
53610134401,811982,1286377
53610337401,813578,1287283
51010021611,781643,1140787
56420016503,782490,1152704
51010010303,783013,1140364
56420033511,784141,1153770
51010020104,784161,1140762
51010154302,785847,1130789
51010522804,785909,1129444
56420283102,785955,1152541
51010027704,785986,1141234
51010100204,786081,1139673
51010102604,786687,1139115
51010050505,786781,1131508
50910095303,787098,1125695
56420102102,787741,1151553
51010076102,788308,1141352
51010090701,788571,1142167
51010061602,788628,1131108
50910013602,789177,1128220
52090171504,789255,1162267
56420236406,789428,1148591
52090174002,789779,1161740
52090008706,790009,1163191
50910103702,790014,1123997
52090008301,790015,1163769
56420128003,790574,1149438
50440119201,790602,1188679
51010094603,791003,1133629
50910009404,791087,1131428
50930122701,791317,1175665
51010095404,791591,1133699
50440097702,791596,1190098
50930351101,791633,1176424
52090034802,792134,1163860
53530005101,792335,1133011
50440100007,792830,1190087
50910001804,792942,1131573
50910088607,793306,1128816
51010177707,794164,1138078
53530023802,796317,1128597
50440160401,796593,1192957
53530007103,796755,1135093
53530023604,796838,1129878
50440108001,797631,1193462
50440018001,797778,1190439
50440012604,798572,1193710
762460035507,761079.683,1015813
762460004703,766306.0496,1023377
762460002302,767378.5209,1023660
760540027605,768872.7107,1011005
760540069406,772305.4053,1016382
52090155301,795161,1154249
52090097704,795742,1158613
52090219811,795929,1154170
52090150907,796213,1156076
52090124202,797007,1160262
52090064813,797324,1163263
52090111202,797397,1157356
52090145704,797945,1155626
52090208504,798223,1157972
52090133705,799349,1158315
52090138506,800327,1156604
52090136702,800399,1158924
52090210804,800624,1156834
52090138602,801853,1156060
50910236801,788123,1122407
50910078512,788917,1122702
50910078601,789392,1122002
50340388203,794405,1115409
50340101902,795016,1117955
50340262001,796347,1107994
50340254301,796924,1108925
50340471802,797318,1116706
50340498801,797554,1108050
50340329202,797838,1115716
50340405701,798318,1113693
50340139117,798547,1117615
50340245105,798683,1109368
50340178401,798697,1110570
50340465003,799515,1115538
50340511802,800214,1109257
50340281302,800699,1107043
50340304801,800845,1104659
762330047001,712228.0685,896354
762330177808,712261.4425,889841
762330045401,712715.6956,894904
762330044902,713587.1506,894484
762330151907,714712.2586,890571
766060012301,718823.8184,915830
766060014701,718898.4126,914706
50340041701,799881,1127835
50340039909,800157,1127351
50340478702,800417,1126976
50340028601,800712,1127965
53640017701,800911,1113073
53640032803,800925,1109583
53640027002,800996,1108644
50340046202,801108,1120402
50340033501,801239,1127140
53640146403,801292,1114810
53640124808,801542,1107365
50340425205,801717,1119225
50340045502,801932,1121160
50340211801,802472,1118331
50340214801,802628,1117745
50340302801,802714,1115783
50340302504,803005,1116180
53640088402,803452,1106933
53640053101,803780,1113524
50340076401,803784,1121432
53640054102,804260,1114224
53640153201,804375,1112024
50340235805,804753,1116018
50340362401,804955,1120085
57890069802,819026,1118824
57890101002,819029,1115941
57890071301,819707,1117611
51450065102,829148,1105482
51450034301,829861,1105208
51450093303,830599,1107464
51450052802,831309,1105141
51450119202,831638,1105345
660750104203,794966.0466,1039264
660450119611,796328.7862,1053474
664560038703,801164.2808,1081566
660880302407,803565.302,1073632
660880035301,805689.5274,1074487
660880040810,806162.3731,1072105
176140022301,815083.9409,1095228
665940569801,815166.7185,1079853
176140661601,815294.2957,1095910
665940204601,816013.1274,1078529
176140719801,816573.867,1097773
665940233001,816935.7353,1079489
665940471802,817455.6646,1080957
665940461302,818119.4172,1082559
665940083301,819256.7184,1085918
665940106307,819349.5008,1084283
665940418205,819791.6101,1084720
665940174802,820233.9281,1081425
665940746601,820741.0003,1084830
176140447401,823259.5952,1090965
176140537102,823514.0506,1091255
177770002902,825288.0043,1097843
177770067901,826226.9541,1097025
177770238202,829681.436,1094296
177770110401,830410.2387,1092294
660750030701,790286.9379,1036827
660750044605,791564.4726,1037027
660750054703,793867.8711,1038148
178770040815,796461.7238,1053624
178770026805,796621.7874,1052829
178770033001,797052.5075,1054374
660880060804,797714.2142,1060640
660880051202,797855.5265,1066688
178770027313,798095.3935,1052541
660880053402,798214.528,1066808
660880106802,798220.547,1063917
660880355801,798625.0692,1069553
660880317601,798852.6855,1061099
660880119805,799068.5402,1066887
660880016303,799136.2273,1071598
660880248302,800218.368,1070414
660880098601,801240.7478,1067461
660880091201,801636.5156,1068634
660880156901,803114.7527,1068287
170880087302,803466.9486,1040468
660880157001,803476.4624,1067565
170880087305,803583.9234,1040344
660880158101,804631.8682,1068767
170880133601,805775.3377,1047452
170880113801,805919.0546,1036420
170880116702,806091.5406,1045383
170880119304,806868.3249,1046761
660880194701,806943.1227,1069442
170880203301,807038.6981,1036913
176160146201,808010.217,1056650
660880287501,808203.9719,1069092
176650029901,808433.1622,1055503
176650053220,809451.0538,1057767
176160281203,809883.9261,1061590
176650053801,809938.6288,1052650
176650198001,810605.8367,1053807
176650069412,810629.2058,1057299
176160003311,810986.4477,1060092
176160005101,811194.338,1062564
170420143434,811684.5818,1065085
176650050101,811718.9171,1053079
170420306403,812245.168,1066269
176650174106,812515.6236,1053653
176160208006,812742.3791,1062758
170420017402,813185.8992,1064885
170420018312,813845.1613,1064803
176160024406,814358.6777,1062207
170420045906,814445.7606,1073508
176160171503,814788.7655,1061010
176160117402,814848.0392,1055838
170420014504,815126.592,1062477
176160110601,815214.1856,1060674
170420251609,815499.7183,1072743
170420058809,815663.9248,1073508
170420174208,815809.2549,1065454
170420366504,815976.6661,1064208
176160118301,816517.6822,1054090
170420337002,816550.8408,1062368
170420360801,817949.737,1065075
660450062802,1055703,1123169
760410006801,776973.8547,1025288
762430056601,778080.1436,1029782
760410052603,779717.6796,1016887
760410066001,783034.5756,1024657
663830037303,784176.9179,1042931
663830032203,785568.5833,1044974
663830012015,785701.057,1047208
663830034103,786263.0414,1045527
663830150202,786348.6236,1042476
663830034501,786412.4865,1044864
663830030803,786889.9582,1047001
666870037001,787564.57,1052906
660450003201,788137.3805,1061616
663830078705,788270.3886,1042729
660450038103,788788.0324,1058140
666870029303,789194.283,1055784
666870077113,789241.5231,1049270
666870153301,789501.4329,1054539
660450016401,789512.0788,1060087
663830081905,789818.6158,1043291
660450015102,789949.8968,1060108
660450058507,790838.8204,1057132
666870056802,791112.9297,1052482
660450018501,791375.4565,1059156
666870157501,792087.8643,1050242
660450053505,792419.5997,1058109
666870084805,792577.5519,1049574
660450068501,792639.7898,1056857
660450053801,792672.9673,1058873
666870093905,792869.4683,1047788
660450205903,793131.8347,1054461
660450174503,793393.5956,1053879
660450075201,796187.2968,1058688
660450149703,797903.6763,1059302
768230002102,776414.565,1009850
768230003805,778582.164,1012280
766160177911,742650.8707,951880
766160210711,743002.5626,951604
768280119905,744011.3737,958335
768280121201,745043.0863,956352
768280110710,745614.3295,957895
768280105901,745827.8417,955477
766160068403,746893.1037,946806
768280070002,746918.4842,956942
766160193507,747197.524,947138
766220018704,763408.315,978544
768920009603,727119.0114,893055
192560316601,687164.8695,765153
194730346803,692946.0679,810110
194730355303,694503.92,807091
194730000201,694655.0232,813480
194730356301,695762.8973,805769
194730583001,696011.2666,793664
192560917001,696367.1347,765399
194730105501,697586.5379,792667
194730100001,698771.2721,799570
194730492803,700846.5035,795605
194730158501,701881.585,794801
763640071201,712092.3599,840162
190750056102,651891.635,726367
190750104302,652864.7008,724543
192560567001,683988.6625,756022
192560590903,692459.7865,756504
56280130202,808808,1254198
56280216301,809634,1249881
56280121301,811183,1256731
56280019801,811397,1255841
54110280201,813525,1231854
54110299702,813859,1230473
56280238604,814776,1260322
54110094701,815314,1229336
54110084801,815681,1231625
58190013301,816482,1267697
58190155503,817705,1270295
58190129001,821179,1269181
51070113301,832708,1277081
51070113002,832896,1277293
50790160501,861213,1203076
50380073001,863819,1250674
50380206603,864277,1252676
50380204902,864291,1253460
56860095202,868449,1222323
56860058801,869211,1221188
56860050402,871137,1219966
56860018003,871589,1221680
50590065609,809917,1173009
50590004601,810691,1173767
53470096803,811165,1179745
50590057004,811488,1170406
53470035401,811816,1177792
53470100401,812437,1178110
50590039101,812856,1174644
53470092901,813034,1179010
50590040302,813184,1172628
52400025301,813294,1194280
52400047002,813885,1198833
53470045902,814981,1177740
52400038904,815244,1196763
53470118105,816969,1176856
53470048504,817913,1177760
58900209601,881544,1217431
58900138402,881694,1216657
58900266201,882443,1218611
58900018701,893721,1230051
58900195703,894861,1228207
58900022801,895024,1231562
58900036403,896991,1229935
58610030203,816062,1148288
58610036601,816761,1147952
52820166403,817254,1146912
50300152101,818243,1155984
52820035102,819172,1146544
50300143101,819221,1156018
58610010107,819553,1151309
50300054801,819879,1154651
58610005703,819991,1152834
52820066607,820923,1146212
52820063512,822649,1145234
52820190802,822783,1143942
52820099102,823753,1145219
52820125315,826912,1148370
52820133401,827443,1143794
50010086204,824417,1176870
50010087507,825169,1176758
50010149802,825590,1175364
52120043502,844230,1193241
52120025001,844321,1192774
52120002501,844731,1194199
52120029901,845112,1193707
52120017801,846135,1192790
56790010301,828869,1147379
172720016601,834239.0473,1078148
172720133001,836173.8908,1077705
173880057703,836807.6575,1089319
173880015006,837595.5457,1088620
173880055501,837757.6611,1089516
54670177001,837830,1147077
54670206801,837834,1144367
170500004001,837978.3889,1071877
54670184301,838456,1146407
54670000501,838879,1146420
170500015302,839252.0561,1070018
170500011701,839321.5368,1071455
54670143305,839484,1147623
175130011904,839584.5246,1102898
176530125404,839823.4958,1093160
50020102218,840007,1129423
170500073701,840492.225,1071448
54670046201,841484,1150965
170500028701,841883.2521,1077998
50020044305,842111,1129491
53760000403,842372,1151076
50020119405,842424,1128106
170130034604,842865.0961,1111100
176530051901,843154.3588,1083651
176530094702,843289.0215,1091439
50020194703,843827,1125472
53760019001,844183,1149612
53760013203,844358,1150311
50020122906,844474,1126686
