"","cod_lote","prod_elevs"
"14597",410010095803,1414
"14598",410010258601,1646
"14599",410010094301,1414
"14600",417990112001,1940
"14601",417990093004,1559
"14602",417990115107,1727
"14603",417990245201,1739
"14604",417990130502,1864
"14605",730240040302,1468
"14606",730240069001,1473
"14607",730240158201,1439
"14608",730240184901,1468
"14609",730240041101,1440
"14610",730240141201,1838
"14611",730240018701,1594
"14612",730240017602,1725
"14613",418070535201,1623
"14614",418070517902,1476
"14615",418070477001,1348
"14616",418070274903,1363
"14617",418070298104,1296
"14618",418070289902,1280
"14619",418070318802,1468
"14620",418070345503,1518
"14621",418070342605,1770
"14622",418070446302,1770
"14623",413190010202,1127
"14624",413190098301,1068
"14625",413190078705,1281
"14626",413190136401,1646
"14627",413190136804,1695
"14628",413190005903,1336
"14629",413190028101,1671
"14630",412980175601,1181
"14631",412980425601,1432
"14632",412980195904,1438
"14633",412980189301,1300
"14634",412980235514,1524
"14635",412980225203,1613
"14636",412980665301,1803
"14637",412980308403,1589
"14638",412980296301,1419
"14639",412980301003,1762
"14640",412980388901,1578
"14641",412980039602,1227
"14642",412980571702,1614
"14643",412980595602,1342
"14644",412980318908,1569
"14645",412980042104,1498
"14646",412980113304,1488
"14647",412980122501,1669
"14648",412980407701,1851
"14649",413060049701,1347
"14650",412980678002,1786
"14651",413060053827,1490
"14652",413060152612,1494
"14653",412980125201,1890
"14654",413060058401,1565
"14655",413060166001,1798
"14656",413060056301,1478
"14657",413060192702,1671
"14658",410200183801,1643
"14659",410200183602,1585
"14660",410200178501,1643
"14661",410200201503,1497
"14662",410200194501,1711
"14663",416680226001,1681
"14664",416680579702,1785
"14665",416680224101,1640
"14666",416680162501,1964
"14667",416680153802,1735
"14668",416680172005,1702
"14669",416680209901,1524
"14670",416680156109,1327
"14671",416680376804,1527
"14672",416680175603,1527
"14673",416680206403,1695
"14674",415300126201,1700
"14675",415300110802,1710
"14676",415300029505,1650
"14677",415300278901,1650
"14678",415300021801,1578
"14679",415510065701,1613
"14680",415510064303,1699
"14681",415510205901,1286
"14682",415510056701,1410
"14683",415510275302,1304
"14684",415510479502,1361
"14685",415510878603,1583
"14686",415510871207,1524
"14687",415510274702,1378
"14688",415510470701,1886
"14689",410060303801,1667
"14690",410060681603,1509
"14691",415510332801,1815
"14692",415510333701,1673
"14693",410060081701,1497
"14694",412440078001,1616
"14695",412440016104,1405
"14696",410060126303,1514
"14697",412440031005,1172
"14698",410060626901,1388
"14699",412440073502,1271
"14700",410060281101,1461
"14701",410060157004,1396
"14702",410060680704,1633
"14703",417700101902,1344
"14704",417700062606,1404
"14705",417700061501,1557
"14706",417700123402,1422
"14707",471890065102,1524
"14708",471890047503,1734
"14709",471890058803,1539
"14710",52340023201,1104
"14711",58470059401,1938
"14712",52340046402,998
"14713",58420071602,1509
"14714",58470070201,1783
"14715",58420077101,1611
"14716",58420083703,1548
"14717",58420072305,1171
"14718",52340173705,1011
"14719",58470074501,1893
"14720",52340055201,1194
"14721",51380236701,1334
"14722",51380000102,1412
"14723",51380403601,1290
"14724",51380238302,1586
"14725",51250026001,1861
"14726",51250032702,1735
"14727",51250023901,1894
"14728",51250037801,2068
"14729",51250039103,2022
"14730",55430183103,1861
"14731",55430225501,1743
"14732",55430028602,2031
"14733",53610263104,1573
"14734",55430121103,1244
"14735",53610097301,2238
"14736",51010013202,1472
"14737",51010098703,1696
"14738",51010066705,1879
"14739",51010020705,1418
"14740",51010066009,1446
"14741",51010100205,1258
"14742",50910011002,1737
"14743",51010102509,1192
"14744",50910017409,1464
"14745",50910209702,1695
"14746",51010075905,1467
"14747",50910011803,1663
"14748",50910094911,1354
"14749",50910013207,1448
"14750",51010154103,1277
"14751",51010122208,1439
"14752",56420096101,1447
"14753",50930141401,1711
"14754",52090268701,1916
"14755",56420038902,1720
"14756",56420111504,1616
"14757",52090003801,1916
"14758",52090008804,1751
"14759",56420202901,1419
"14760",50910053404,1459
"14761",50930327401,1909
"14762",50930130002,1367
"14763",50930126503,1790
"14764",56420089702,1580
"14765",50910091702,1453
"14766",50440033301,1912
"14767",56420294301,1516
"14768",50910036803,1225
"14769",51010187509,1280
"14770",52090030701,1690
"14771",56420086601,1411
"14772",50910001101,1302
"14773",50440002003,1828
"14774",50440199501,1649
"14775",51010094802,989
"14776",56420151101,1434
"14777",53530004113,1400
"14778",53530003310,1235
"14779",50930148508,1423
"14780",56420149308,1434
"14781",50910242701,1322
"14782",50440003802,1684
"14783",51010104702,1054
"14784",56420145512,1344
"14785",50440019601,1924
"14786",53530007806,1020
"14787",52090074001,2007
"14788",50440102305,1547
"14789",50440017101,1189
"14790",52090078804,1685
"14791",52090001403,1405
"14792",52090197101,1146
"14793",768630000208,1871
"14794",762460024802,1859
"14795",762460035406,1526
"14796",762460063904,1730
"14797",762460070901,1617
"14798",760540000101,1452
"14799",760540022209,1539
"14800",762460088603,1526
"14801",760540083402,1443
"14802",760540005102,1619
"14803",760540008520,1595
"14804",760540042313,1619
"14805",665720047002,1718
"14806",665720096901,1372
"14807",665720057003,1616
"14808",56420145302,1624
"14809",52090155202,1838
"14810",52090157607,1579
"14811",52090163401,1687
"14812",52090190107,1851
"14813",52090083707,1746
"14814",52090089604,1555
"14815",50910018705,1895
"14816",50910079301,1877
"14817",50340091304,1910
"14818",50340099901,1910
"14819",50340090501,1877
"14820",50340389901,1938
"14821",50340139401,1701
"14822",50340544801,1856
"14823",50910069902,1070
"14824",50340570201,1880
"14825",50340168106,1880
"14826",50340291202,2015
"14827",50340161601,1776
"14828",50340195702,1648
"14829",50340264002,1685
"14830",50910072506,1133
"14831",50340285701,1958
"14832",50340318807,1451
"14833",50340318807,1451
"14834",762330035904,1050
"14835",762330093505,1219
"14836",762330054501,1492
"14837",762330042005,1420
"14838",762330066003,1297
"14839",762330150906,1355
"14840",50340034201,1207
"14841",53640032203,1549
"14842",50340353402,1419
"14843",50340028207,1334
"14844",53640016001,1554
"14845",50340353305,1542
"14846",53640182801,1667
"14847",53640181701,1863
"14848",50340042901,1292
"14849",53640123502,2004
"14850",50340210702,1375
"14851",53640009501,1612
"14852",50340049002,1558
"14853",50340035903,1701
"14854",50340306809,1605
"14855",50340199701,1659
"14856",53640046001,1906
"14857",53640060105,1967
"14858",50340293103,1834
"14859",53680058203,1924
"14860",53680050701,1907
"14861",53680057104,1911
"14862",57890027003,1474
"14863",51450078901,1882
"14864",51450068102,1882
"14865",51450071201,1926
"14866",51450104901,1868
"14867",51450079302,1435
"14868",51450093403,1656
"14869",51450036003,1579
"14870",51450037801,1371
"14871",190500123401,1458
"14872",660750105001,1161
"14873",660750110701,1114
"14874",664560093701,1798
"14875",660880015104,1794
"14876",660880358801,1524
"14877",660880011205,1566
"14878",663180072601,1595
"14879",663180098401,1500
"14880",663180192801,1637
"14881",663180093402,1608
"14882",663180265701,1714
"14883",663180081103,1802
"14884",663180172801,1972
"14885",176140024301,1933
"14886",665940571401,1537
"14887",665940735401,1589
"14888",176140674401,1756
"14889",665940713902,1875
"14890",665940727801,1541
"14891",665940375301,1808
"14892",176140263301,2074
"14893",176140229701,1841
"14894",665940134101,1759
"14895",665940076103,1827
"14896",665940460501,1694
"14897",665940651002,1596
"14898",665940316801,1436
"14899",665940312501,1814
"14900",665940679703,1286
"14901",176140076401,1686
"14902",176140424301,1686
"14903",176140089401,1628
"14904",176140536602,1544
"14905",177770003601,1550
"14906",177770023401,1993
"14907",177770054004,1798
"14908",177770200304,1547
"14909",177770244602,1517
"14910",177770102905,1683
"14911",660750039205,1308
"14912",660750016801,1384
"14913",660750088701,1268
"14914",660750017505,1466
"14915",660750029703,1556
"14916",660750001808,1260
"14917",660750024602,1425
"14918",660750072405,1241
"14919",660750070604,1208
"14920",178770026702,1398
"14921",178770040822,1385
"14922",178770032920,1286
"14923",178770027601,1107
"14924",660880145301,1242
"14925",660880144802,1242
"14926",660880146602,1413
"14927",660880182702,1632
"14928",660880184804,1632
"14929",660880282101,1476
"14930",660880186201,1632
"14931",660880184811,1476
"14932",660880178405,1553
"14933",170880011604,1021
"14934",170880013601,1052
"14935",660880278601,1466
"14936",660880209910,1466
"14937",660880388303,1466
"14938",170880006801,1143
"14939",170880113801,1162
"14940",170880188401,1075
"14941",176650134313,1190
"14942",170880110107,1358
"14943",176650079108,1220
"14944",176650029211,1592
"14945",176650053217,1479
"14946",176650072104,1631
"14947",176160062812,1483
"14948",176160058423,1414
"14949",176650051201,1465
"14950",170420110004,1584
"14951",176160266504,1725
"14952",176650251502,1197
"14953",176650126341,1387
"14954",170420016006,1766
"14955",176160277405,1508
"14956",176160084901,1557
"14957",176160068108,1363
"14958",170420073707,1478
"14959",176160111120,1222
"14960",170420052305,1320
"14961",170420040001,1326
"14962",170420009010,1267
"14963",176160112918,1305
"14964",176160126201,1155
"14965",170420049012,1329
"14966",170420364203,1563
"14967",170420419109,1100
"14968",170420007106,1206
"14969",170420396101,1122
"14970",170420360203,1436
"14971",170420363604,1438
"14972",760410071001,1690
"14973",760410153901,1368
"14974",760410034501,1379
"14975",762430108302,1466
"14976",762430080707,1592
"14977",762430168803,2015
"14978",762430073317,1716
"14979",762430120503,1419
"14980",760410106606,1445
"14981",762430000402,1944
"14982",760410147306,1707
"14983",762430150601,1620
"14984",762430148508,1644
"14985",760410064301,1391
"14986",762430140203,1452
"14987",760410159301,1576
"14988",663830047602,1287
"14989",666870011203,1865
"14990",663830117504,1347
"14991",666870138502,1714
"14992",666870065701,1874
"14993",663830135801,1325
"14994",666870006501,2043
"14995",666870139104,1584
"14996",666870003604,1942
"14997",666870033105,1655
"14998",666870002810,1677
"14999",666870031301,1879
"15000",666870170609,1565
"15001",663830080502,1324
"15002",666870077709,1472
"15003",666870061103,1478
"15004",666870091005,1625
"15005",666870163404,1341
"15006",666870103315,1243
"15007",666870106606,1280
"15008",660450081601,1849
"15009",660450234403,1849
"15010",660450167301,1665
"15011",660450119409,1558
"15012",660450099903,1467
"15013",666870147206,1246
"15014",764000000402,1613
"15015",768230050305,1436
"15016",768230045911,1454
"15017",766160197908,1777
"15018",768280094102,2074
"15019",766160190703,1414
"15020",768280055908,1807
"15021",766160132308,1615
"15022",768280108310,1653
"15023",768280174207,1605
"15024",766160174605,1725
"15025",768280130916,1725
"15026",768280110302,1541
"15027",766160037801,1258
"15028",766160013106,1467
"15029",768280163303,1708
"15030",768280135104,1458
"15031",766160132902,1578
"15032",766160210907,1376
"15033",766160155701,1503
"15034",768280161407,1854
"15035",768280087205,1620
"15036",768280088804,1152
"15037",768280149404,1709
"15038",760010083303,1774
"15039",768920040102,1676
"15040",192560922701,1761
"15041",194730359601,2032
"15042",194730099501,2002
"15043",194730110501,1513
"15044",194730103201,1791
"15045",194730171403,1530
"15046",194730162303,1530
"15047",191300798902,1599
"15048",194730772402,1589
"15049",194730880002,1602
"15050",763640059401,1364
"15051",190750036101,2184
"15052",190750225601,1658
"15053",56280016102,1616
"15054",56280026602,1609
"15055",56280018701,1622
"15056",54110198201,1458
"15057",56280113202,1603
"15058",54110094601,2039
"15059",54110085001,1810
"15060",58190007001,1446
"15061",58190015602,1423
"15062",56470047001,1763
"15063",58190004402,1722
"15064",58190130101,1192
"15065",51070043101,1429
"15066",56860149001,1975
"15067",50380049401,1893
"15068",50380163905,1813
"15069",50380065401,1643
"15070",50380070601,1703
"15071",56860093601,1793
"15072",56860060103,1616
"15073",56860067001,1611
"15074",50590043002,1495
"15075",50590069104,1450
"15076",50590055503,1335
"15077",50590065608,1420
"15078",53470108803,1722
"15079",53470115202,1722
"15080",52400338401,1648
"15081",52400276401,1464
"15082",52400299302,1560
"15083",52400170501,1806
"15084",53470123501,1618
"15085",53470066901,1762
"15086",58900209302,1183
"15087",58900129901,1668
"15088",58900132101,1507
"15089",58850032002,1242
"15090",58850033101,1225
"15091",58850008102,1192
"15092",58610034112,1730
"15093",58610030011,1791
"15094",58610077301,1484
"15095",52820233303,1405
"15096",50300142002,1178
"15097",58610081302,1663
"15098",58610053602,1172
"15099",50300140301,1503
"15100",52820054001,1377
"15101",52820059901,1692
"15102",52820097501,1459
"15103",52820209907,1430
"15104",52820213802,1284
"15105",52820118704,1259
"15106",50010096801,1985
"15107",53600000802,1625
"15108",53080012103,1855
"15109",53080088201,1855
"15110",53080026503,1734
"15111",53080057802,1445
"15112",53080038801,1420
"15113",53080048402,1901
"15114",53080075101,2087
"15115",172720112804,1435
"15116",172720056101,1604
"15117",172720130901,1604
"15118",173880057803,1655
"15119",170500006005,1561
"15120",54670185903,1115
"15121",173880030301,1882
"15122",173880013805,1775
"15123",173880082502,1741
"15124",173880089501,1753
"15125",170500081007,1575
"15126",170500173904,1664
"15127",54670041401,1666
"15128",170500018602,1788
"15129",175130014003,1681
"15130",50020026502,1507
"15131",173880032801,1873
"15132",54670036806,1767
"15133",175130027308,1673
"15134",170500014404,1880
"15135",170500100702,1922
"15136",54670034401,2257
"15137",175130023810,1693
"15138",172720064102,1774
"15139",170500103705,1762
"15140",175130027212,1671
"15141",170500133701,1644
"15142",170130238504,1150
"15143",170500040309,1905
"15144",54670031401,1904
"15145",176530016504,1622
"15146",176530131004,1551
"15147",170500027905,1683
"15148",170500139406,1686
"15149",176530006002,1647
"15150",50020044901,1918
"15151",50020067601,1469
"15152",53760008802,1988
"15153",50020068701,1791
"15154",50020213804,1791
"15155",50020122501,1998
"15156",53760010309,1750
"15157",170500065602,1783
"15158",53760002402,2212
"15159",176530046601,1612
"15160",176530161507,1629
"15161",170130066001,1547
"15162",53760019004,1843
"15163",53760023001,1616
"15164",176530107001,1780
"15165",176530104003,1668
"15166",50020002604,1556
"15167",53760018201,1907
"15168",175130120101,1450
"15169",176530181202,1573
"15170",170130246202,1966
"15171",170130266202,1911
"15172",170130097301,1580
"15173",57560093604,1367
"15174",57560094602,2270
"15175",50210070603,1777
"15176",56670077601,1421
"15177",56670153804,1576
"15178",56670155401,1123
"15179",56700225402,1432
"15180",56700060801,1353
"15181",170010139134,1212
"15182",170010128013,1387
"15183",170010140014,1271
"15184",170010070001,1305
"15185",170010357706,1250
"15186",170010293304,1461
"15187",170010152806,1329
"15188",170010111001,1486
"15189",170010126150,1451
"15190",170010092201,1518
"15191",170010209201,1410
"15192",170010082018,1398
"15193",174860094113,1507
"15194",174860090605,1799
"15195",174860092006,1799
"15196",54830193702,1669
"15197",54830033401,1523
"15198",54830112505,1450
"15199",54830036503,1717
"15200",54830189904,1291
"15201",54830042702,1572
"15202",54830050801,1572
"15203",54830112701,1105
"15204",51970067701,1264
"15205",51970052102,1299
"15206",54830078701,1345
"15207",54830081001,1350
"15208",175410134501,1861
"15209",175410380705,1652
"15210",175410198702,1627
"15211",175410428102,1974
"15212",175410304101,1668
"15213",175410097303,1522
"15214",175410209301,1467
"15215",175410234702,1314
"15216",175410233401,1314
"15217",175410220401,1290
"15218",175410216302,1547
"15219",175410412105,1482
"15220",176620111601,1179
"15221",176620106902,1140
"15222",176620106801,1576
"15223",176620141501,1100
"15224",176620140703,1033
"15225",176620146104,800
"15226",176620242001,1125
"15227",664400198301,1392
"15228",664400106306,1346
"15229",664400159201,1312
"15230",664400097703,1175
"15231",664400116602,1378
"15232",664400086803,1378
"15233",664400110702,1510
"15234",664400198905,1456
"15235",664400087303,1508
"15236",664400199301,1577
"15237",664400200801,1495
"15238",664400153802,1456
"15239",664400137816,1678
"15240",664400151502,1120
"15241",660010065001,1338
"15242",664400023702,1731
"15243",664400019402,1674
"15244",171740054703,1263
"15245",660010067704,1434
"15246",664400178805,1567
"15247",171740136401,1368
"15248",171740046045,1368
"15249",664400202702,1662
"15250",171740039810,1555
"15251",171740023011,1331
"15252",171740039003,1466
"15253",171740089323,1318
"15254",175240106703,1280
"15255",171740036129,1318
"15256",175240046132,1184
"15257",175240046131,1184
"15258",175240043217,1301
"15259",661700123106,1652
"15260",171740000409,1385
"15261",171740009021,1332
"15262",171740012806,1383
"15263",171740005825,1309
"15264",175240001111,1441
"15265",175240018812,1214
"15266",171740035529,1494
"15267",175240109002,1428
"15268",175240026315,1122
"15269",175240101216,1341
"15270",175240028803,1221
"15271",170010134743,1273
"15272",170010156701,1350
"15273",171740143104,1490
"15274",171740027129,1432
"15275",170010277207,1458
"15276",170010307501,1458
"15277",733470052301,2009
"15278",731520047403,2022
"15279",731520105501,1658
"15280",731520057907,1782
"15281",731520057702,1782
"15282",174330137204,1611
"15283",733470027502,1754
"15284",738700108503,2160
"15285",731520004601,1542
"15286",731520000202,1796
"15287",733470068302,1467
"15288",174330010402,2035
"15289",174330131601,1632
"15290",174330158501,1554
"15291",738700108403,1810
"15292",174330154201,1548
"15293",174330124624,1768
"15294",731520094801,2001
"15295",174330046703,1808
"15296",738700030201,1676
"15297",174330046102,1798
"15298",174330147502,1252
"15299",174330256304,1365
"15300",738700032311,1680
"15301",174330039802,1699
"15302",174330040506,1610
"15303",174440459003,1658
"15304",174330194702,1676
"15305",174330193804,1676
"15306",731520031501,1841
"15307",738700209301,1245
"15308",174330055806,1419
"15309",731520029401,1841
"15310",731520090101,1985
"15311",174440108302,1486
"15312",731520040204,1584
"15313",738700080504,1790
"15314",738700081501,1504
"15315",732830007202,1062
"15316",732830135202,1559
"15317",731520067801,1058
"15318",732830203901,1615
"15319",732830454801,1195
"15320",732830221104,1452
"15321",735200068801,1446
"15322",174440048201,1544
"15323",732830212202,1397
"15324",732830029703,1253
"15325",732830226202,1220
"15326",732830223802,1308
"15327",734430005402,1205
"15328",732830211002,1180
"15329",732830210601,1101
"15330",730550005201,1124
"15331",732830308001,1140
"15332",732700004702,1182
"15333",732700272401,1149
"15334",661700008602,1844
"15335",666820118401,1629
"15336",666820127207,1597
"15337",666820012910,1627
"15338",666820118505,1594
"15339",661700004701,1856
"15340",661700015101,1678
"15341",666820151702,1416
"15342",666820153902,1434
"15343",666820023509,1460
"15344",661700099701,1557
"15345",666820009808,1402
"15346",666820008303,1351
"15347",661700103301,1727
"15348",666820130704,1566
"15349",666820130804,1477
"15350",666820003706,1477
"15351",666820050102,1769
"15352",666820089907,1769
"15353",666820074501,1627
"15354",666820075505,1670
"15355",666820073701,1627
"15356",170010034011,1418
"15357",666820180702,1962
"15358",178730010605,1687
"15359",178730015907,1768
"15360",170010077212,1531
"15361",178730025704,1491
"15362",170010087706,1574
"15363",170010195403,1531
"15364",170010076322,1681
"15365",178730111802,1882
"15366",170010254801,1742
"15367",734110004502,1200
"15368",734110066701,1538
"15369",734110055804,1471
"15370",734110271001,1345
"15371",734110086409,1230
"15372",734110076005,1322
"15373",734110076801,1289
"15374",734110026102,1226
"15375",631300007503,1566
"15376",636900003701,1633
"15377",631300047301,1788
"15378",730430206901,1660
"15379",730430113902,1523
"15380",730430118402,1470
"15381",736860006102,1614
"15382",730430043901,1558
"15383",730430168701,1363
"15384",734110150202,1377
"15385",730430047801,1574
"15386",734110437802,1549
"15387",730430202101,1233
"15388",730430166801,1237
"15389",730430063902,1409
"15390",734110251503,1400
"15391",730430074602,1370
"15392",734110232705,1391
"15393",734110417101,1354
"15394",736860015907,1644
"15395",736860047102,1677
"15396",738610041303,1124
"15397",738610047103,1108
"15398",738610050102,1108
"15399",760200006104,1234
"15400",768450006119,1245
"15401",660010126201,1247
"15402",660010126602,1247
"15403",760200065202,1294
"15404",760200023609,1313
"15405",760200027603,1416
"15406",660010271802,1427
"15407",660010182502,1483
"15408",660010180202,1434
"15409",660010281102,1538
"15410",660010133403,1434
"15411",660010165807,1501
"15412",660010359101,1404
"15413",660010375001,1489
"15414",660010352602,1489
"15415",660010203909,1547
"15416",660010229901,1855
"15417",660010296201,1776
"15418",736750122101,1604
"15419",736750262901,1679
"15420",736750133803,1944
"15421",736220002002,2110
"15422",736220003102,1877
"15423",736220000601,1666
"15424",735040355401,1425
"15425",735040361101,1833
"15426",735040371003,1701
"15427",735040216002,1237
"15428",736240203501,1644
"15429",736240203802,1603
"15430",735040284801,1549
"15431",735040557401,1557
"15432",736240212302,1302
"15433",735040277302,1640
"15434",730010381401,1734
"15435",730010076406,1807
"15436",730010256702,1481
"15437",730010500202,1941
"15438",730010087701,1483
"15439",730010276111,1483
"15440",730010094402,2097
"15441",730010093202,1760
"15442",736240065301,1499
"15443",736240066704,1499
"15444",736240066501,1463
"15445",736240062403,1975
"15446",730010011701,1850
"15447",730010011403,1689
"15448",730010113602,1834
"15449",730010160803,1651
"15450",730010308802,1371
"15451",730010374501,1479
"15452",730010308401,1208
"15453",730010157107,1331
"15454",736240111401,1576
"15455",738540037402,1465
"15456",736240118103,1128
"15457",736780004102,1460
"15458",736780019202,1242
"15459",736780003904,1460
"15460",730010377602,1680
"15461",730010222004,1819
"15462",730010228903,1299
"15463",635940015009,1185
"15464",635940013904,1202
"15465",634700006902,1210
"15466",634700014108,1228
"15467",635940093501,1227
"15468",635940070503,1249
"15469",634010015704,1206
"15470",635940077703,1274
"15471",635940103201,1306
"15472",631110026405,1258
"15473",634010012002,1153
"15474",630010040706,1199
"15475",635940043106,1371
"15476",630010051612,1208
"15477",635940051607,1375
"15478",635940028905,1356
"15479",630010051504,1227
"15480",630010054101,1199
"15481",631300105401,1172
"15482",632720031202,1460
"15483",631300052201,1224
"15484",632720125401,1492
"15485",630010057814,1256
"15486",630010056213,1271
"15487",635940060701,1461
"15488",635940086205,1461
"15489",632720128702,1428
"15490",632720104002,1534
"15491",632720045501,1615
"15492",631900076405,1472
"15493",631900087203,1449
"15494",631900080705,1475
"15495",632720129501,1606
"15496",632720097901,1527
"15497",632720065104,1591
"15498",632720086507,1561
"15499",632720020901,1664
"15500",632720117401,1607
"15501",631300056703,1380
"15502",631300075805,1280
"15503",631900043902,1483
"15504",631300107402,1399
"15505",631900039801,1515
"15506",631300069404,1442
"15507",631900088203,1493
"15508",631300133401,1541
"15509",631300017101,1490
"15510",631300014303,1446
"15511",631300015201,1482
"15512",631300122904,1737
"15513",631300015203,1482
"15514",631300015805,1506
"15515",631300080402,1458
"15516",736160336311,1773
"15517",736160206203,1728
"15518",735550043001,1719
"15519",735550306206,1706
"15520",735550014201,1400
"15521",735550050302,1617
"15522",735550000803,1507
"15523",735550002601,1522
"15524",735550003705,1397
"15525",735550008902,1357
"15526",736160129102,1323
"15527",736160127301,960
"15528",736160310701,1240
"15529",736160135501,1307
"15530",730670007404,1538
"15531",731680211602,1510
"15532",731680211201,1345
"15533",731680217207,1368
"15534",731680086501,1080
"15535",731680334401,809
"15536",731680114001,1823
"15537",731680105705,1823
"15538",764030032303,1300
"15539",764030021101,1300
"15540",764030020002,1272
"15541",764030016502,1253
"15542",764970014508,1202
"15543",764970006901,1163
"15544",761220071512,1586
"15545",633020044806,1977
"15546",761220061402,1564
"15547",761220058306,1356
"15548",761220061504,1397
"15549",761220082601,1378
"15550",633020001501,1377
"15551",633020011503,1567
"15552",633020081903,1906
"15553",633020000202,1377
"15554",633020000103,1899
"15555",635480033902,1469
"15556",635480013214,1661
"15557",635480038215,1737
"15558",635480019001,1754
"15559",631110029401,1266
"15560",635480047302,1754
"15561",631110008902,1372
"15562",635480048109,1747
"15563",631110015101,1374
"15564",631110015501,1379
"15565",635480037101,1702
"15566",631110029001,1577
"15567",632120002401,1266
"15568",632120001305,1222
"15569",635480024501,1470
"15570",635480023802,1602
"15571",632120039801,1364
"15572",632120054902,1543
"15573",632120020302,1822
"15574",632120021203,1797
"15575",632120014901,1464
"15576",632120012804,1683
"15577",631300098204,1504
"15578",631300090804,1474
"15579",631300091305,1712
"15580",631300087101,1880
"15581",735550062702,1724
"15582",735550213903,1268
"15583",730670186001,1342
"15584",735550221501,1510
"15585",735550212402,1376
"15586",735550091202,1261
"15587",730670093302,1569
"15588",735550223302,1672
"15589",735550099203,1106
"15590",416760050803,2056
"15591",416760056403,1749
"15592",730670163801,1132
"15593",416760057401,1595
"15594",730670141502,1399
"15595",730670145703,1422
"15596",730670420702,1422
"15597",730670143804,1666
"15598",730670149201,1718
"15599",730670445206,1646
"15600",730670149401,1718
"15601",730670119802,1589
"15602",730670546003,1755
"15603",730670563501,1417
"15604",730670401201,1417
"15605",730670603801,1108
"15606",730670442803,1560
"15607",730670231403,1617
"15608",415240052101,1866
"15609",415240001208,1832
"15610",415240009901,1736
"15611",415240047301,1606
"15612",415240047901,1606
"15613",416760092101,1213
"15614",410010052701,1251
"15615",410010178102,1317
"15616",730670280701,984
"15617",764970061802,1279
"15618",414830077801,1572
"15619",417970028402,1421
"15620",418010096701,1221
"15621",418010079201,957
"15622",767360032301,1257
"15623",767360031201,1265
"15624",767360022706,1340
"15625",767360026606,1302
"15626",767360053701,1490
"15627",767360046503,1615
"15628",767360044515,1565
"15629",767360166205,1685
"15630",767360038001,1397
"15631",767360039303,1584
"15632",767360166307,1703
"15633",767360128107,1495
"15634",767360063803,1499
"15635",767360127009,1735
"15636",761220013606,1470
"15637",761220028605,1505
"15638",761220026706,1520
"15639",761220037302,1434
"15640",193550287801,1878
"15641",193550044101,1779
"15642",193550018401,1868
"15643",193550062001,1502
"15644",193550640101,1683
"15645",416600086202,1520
"15646",416600090801,1348
"15647",193550628501,1816
"15648",416600272001,1474
"15649",415030015201,1346
"15650",416600177702,1345
"15651",193550240001,1835
"15652",193550240803,1770
"15653",413960530202,1570
"15654",413960826703,1506
"15655",413780175803,1527
"15656",413960267001,1506
"15657",413960276303,1506
"15658",193550456601,1300
"15659",195170374801,1474
"15660",193550189301,1300
"15661",195170618001,1487
"15662",413960258401,1339
"15663",413780116702,1573
"15664",413960441003,1308
"15665",413780149103,1777
"15666",413780176401,1781
"15667",195170073301,1864
"15668",413780083101,1655
"15669",195170354701,1555
"15670",413780179801,1832
"15671",413960768501,1832
"15672",413960349601,1543
"15673",413780108201,1804
"15674",413780093201,1790
"15675",413960124903,1861
"15676",413960714101,1651
"15677",415480000202,1967
"15678",413960203101,1824
"15679",413960775101,1666
"15680",415480272401,1378
"15681",763180006402,1564
"15682",761110037905,1558
"15683",768340187801,1460
"15684",768340096105,1676
"15685",768340101101,1613
"15686",761130116502,1797
"15687",768340190701,1769
"15688",761130121502,1545
"15689",761130119405,1446
"15690",761130051805,1381
"15691",768340027505,1610
"15692",768340001208,1821
"15693",768340000204,1624
"15694",413590119801,1440
"15695",413590314901,1241
"15696",765200015702,1562
"15697",522580093405,1506
"15698",191100280702,1579
"15699",196980280201,1478
"15700",191370495401,1710
"15701",191370055601,1546
"15702",198210066601,1915
"15703",198210318402,1635
"15704",198210113301,1929
"15705",198210372301,1966
"15706",526830321701,1307
"15707",522070023101,1963
"15708",526830310001,2052
"15709",522070221001,1612
"15710",522070202601,1624
"15711",522600044101,1786
"15712",523810058003,1645
"15713",522600175202,1415
"15714",522600038601,1802
"15715",522600159006,1739
"15716",522400054401,1799
"15717",522400040101,1866
"15718",192560961103,1732
"15719",192560549606,1834
"15720",197800090003,1692
"15721",192561113401,1521
"15722",192561111904,1757
"15723",192561292702,1660
"15724",198070459701,1785
"15725",191300552101,1531
"15726",190010264702,1513
"15727",191300521901,1463
"15728",191300408601,1470
"15729",198070038501,1779
"15730",191300932301,1725
"15731",198070066303,1763
"15732",191300750801,1520
"15733",191300407801,1663
"15734",191300413401,1507
"15735",190010518801,1521
"15736",191301219001,1601
"15737",191300206803,1730
"15738",191300525401,1550
"15739",198070307902,1725
"15740",198070470501,1730
"15741",198070004403,1747
"15742",198070104902,1744
"15743",197800126801,1512
"15744",194730567902,1596
"15745",195480278901,1351
"15746",191301210002,1675
"15747",198070220001,1760
"15748",191300691903,1522
"15749",195480451802,1524
"15750",195480533101,1560
"15751",191300846101,1700
"15752",191300938204,1700
"15753",194730933501,1582
"15754",195480755002,1390
"15755",195480726901,1670
"15756",198070222802,1763
"15757",194730430102,1219
"15758",195480745801,1676
"15759",195480824501,1676
"15760",195480406001,1724
"15761",195480524401,1706
