ao,semestre,cod_lote,edad,id_mesesdecosecha,cent_x,cent_y
2006,2,176160171503,2.6,2,814789,1061010
2006,2,176160208006,3,2,812742,1062758
2006,1,176160232409,4.1,2,816099,1054890
2006,1,176160254906,6.2,2,813761,1054312
2006,2,176160281203,1.6,2,809884,1061590
2006,1,176530003904,2.6,2,841920,1092937
2006,2,176530051901,15.9,2,843154,1083651
2006,1,176530064103,19.2,2,846184,1091000
2006,1,176530084601,41.2,2,845649,1090510
2006,2,176530086001,3.1,2,844474,1082993
2006,2,176530094702,3.2,2,843289,1091439
2006,1,176530095701,26.3,2,844464,1093042
2006,2,176530104805,3.2,2,845279,1093952
2006,1,176530107506,1.8,2,845117,1093152
2006,2,176530120003,11.7,2,846164,1094349
2006,1,176530121716,6.7,2,841953,1091948
2006,1,176530125205,4.1,2,840465,1093146
2006,2,176530125404,6.3,2,839823,1093160
2006,2,176530180005,21.7,2,846265,1093720
2006,2,176620090802,6.7,1,893070,1104879
2006,2,176620093001,23.3,1,894680,1106991
2006,1,176620106901,5.7,1,894017,1106471
2006,2,176620107501,20.6,1,895617,1104776
2006,1,176620123101,13.2,1,894962,1101716
2006,2,176620140102,7.3,1,896744,1104261
2006,2,176620143401,14,1,897579,1101258
2006,2,176620242403,7.3,1,896629,1094447
2006,2,176620460702,5.9,1,894560,1102660
2006,1,176620468201,15.6,1,896669,1104099
2006,1,176620471801,16.8,1,895343,1102187
2006,2,176650029901,2,2,808433,1055503
2006,1,176650038214,30.2,2,809476,1053690
2006,2,176650050101,4.6,2,811719,1053079
2006,2,176650053220,7.4,2,809451,1057767
2006,2,176650053801,2.3,2,809939,1052650
2006,2,176650069412,11.7,2,810629,1057299
2006,1,176650071510,6.2,2,810933,1054562
2006,1,176650078603,1.8,2,810272,1052938
2006,1,176650093506,17,2,809572,1055589
2006,1,176650110222,2.1,2,812427,1055249
2006,1,176650110233,5.2,2,812209,1055388
2006,1,176650124014,2.9,2,812296,1054496
2006,2,176650174106,3.5,2,812516,1053653
2006,2,176650198001,4.6,2,810606,1053807
2006,1,176650289403,5.8,2,810238,1054516
2006,2,177770002902,11.6,2,825288,1097843
2006,1,177770021204,10.1,2,825126,1097321
2006,1,177770058710,3.7,2,827707,1098327
2006,2,177770067901,9.7,2,826227,1097025
2006,1,177770107908,7.8,2,829656,1093164
2006,2,177770110401,52.1,2,830410,1092294
2006,1,177770184201,3.7,2,828050,1097579
2006,1,177770222105,9.9,2,827852,1093601
2006,2,177770238202,3.3,2,829681,1094296
2006,1,178730010102,9.6,2,834043,1042472
2006,2,178730019408,6.4,2,835228,1040690
2006,1,178730023102,19.2,2,836907,1042928
2006,1,178730034607,2.6,2,836050,1042731
2006,1,178730082203,4.1,2,834484,1042952
2006,2,178730092502,4.6,2,836155,1043353
2006,2,178730108401,23.9,2,836685,1041191
2006,1,178730110902,9.6,2,837436,1041686
2006,2,178770026805,8.5,2,796622,1052829
2006,1,178770026901,14.2,2,796534,1052943
2006,2,178770027313,5.6,2,798095,1052541
2006,2,178770033001,2.6,2,797053,1054374
2006,2,178770040815,2.6,2,796462,1053624
2006,1,190010046502,2.5,3,706953,772738
2006,1,190010159001,43.2,3,717067,759285
2006,1,190010163901,32.8,3,717342,760247
2006,1,190010201201,23.2,3,715765,760560
2006,1,190010203201,14.6,3,716273,760453
2006,2,190010209001,8,3,716643,760805
2006,2,190010264701,7.4,3,704260,775437
2006,1,190010265203,22.4,3,704316,773805
2006,2,190010269501,36.8,3,706696,774341
2006,2,190010276701,23.2,3,707351,774756
2006,1,190010277301,5.4,3,707373,773615
2006,1,190500218901,1.6,3,646347,746126
2006,1,190500221902,3.6,3,647493,745030
2006,1,190500254701,9.2,3,648615,744377
2006,2,190750056102,2,3,651892,726367
2006,1,190750079001,39.7,3,653675,728145
2006,2,190750104302,7.1,3,652865,724543
2006,1,190750279902,1.5,3,653439,725642
2006,1,190750283901,15.3,3,654665,726442
2006,2,191000268301,47,3,676810,688262
2006,2,191000280101,31.6,3,676056,688241
2006,1,191000281701,36.4,3,673284,687621
2006,1,191000778802,21.7,3,675400,689398
2006,2,191000791703,35.3,3,674385,690385
2006,2,191000802602,30.9,3,674759,688221
2006,1,191100087401,13.6,3,714637,811715
2006,1,191100096402,36,3,718096,813497
2006,1,191300021001,35.9,3,704214,789921
2006,1,191300023004,32,3,705754,792260
2006,2,191300025801,36.9,3,705579,791381
2006,1,191300033401,41.2,3,706631,790412
2006,2,191300134103,15,3,703670,788930
2006,2,191300151901,3.9,3,705611,789484
2006,1,191300260501,2.5,3,713209,789268
2006,1,191300273901,8,3,712456,790239
2006,2,191300276401,1.1,3,711497,790638
2006,2,191300303801,12.8,3,713735,787774
2006,2,191300414301,3.5,3,707110,775400
2006,2,191300532801,16.7,3,713878,791296
2006,2,191300677701,19.7,3,715711,788643
2006,2,191370007101,6.3,3,721685,806795
2006,2,191370008401,2.2,3,721904,805676
2006,1,191370024502,4.1,3,723255,806584
2006,2,191370027201,2,3,724758,803766
2006,1,191370036601,4.5,3,725356,805410
2006,2,191370191001,6.7,3,731217,800312
2006,1,191370243501,35.9,3,729975,798856
2006,1,191370256101,34.4,3,728243,795616
2006,2,191370264101,17.8,3,732916,798916
2006,2,191370314702,4.2,3,725115,801953
2006,1,191370316701,6,3,723218,803315
2006,2,191370324503,24.3,3,722556,807628
2006,1,191370473101,13.5,3,732620,797800
2006,1,191420070502,12.5,3,745393,823698
2006,2,191420226401,22.4,3,746381,823676
2006,1,192560233401,2.5,,679492,764641
2006,2,192560316601,4.1,3,687165,765153
2006,2,192560419701,3.2,3,699917,760746
2006,1,192560447601,39.7,3,690160,760900
2006,1,192560548101,2.5,3,695087,761358
2006,2,192560549001,6.1,3,678994,760641
2006,2,192560567001,21.6,3,683989,756022
2006,2,192560569701,12.5,3,684860,755948
2006,2,192560590903,8.1,3,692460,756504
2006,2,192560592504,7.3,3,695212,759062
2006,1,192560597801,26.5,3,695554,760203
2006,2,192560917001,2.9,3,696367,765399
2006,2,193550079101,64,2,781545,774521
2006,2,193550239604,26.8,2,786074,768892
2006,1,193550242501,4.9,2,784143,770660
2006,1,193550261001,3.7,2,777731,772864
2006,2,193550264502,16.7,2,778351,773421
2006,1,193550294901,25.7,2,777258,772776
2006,2,193550295601,26.2,2,777104,773400
2006,1,193550353302,14.5,2,785009,773007
2006,1,193550375005,4,2,786540,770626
2006,2,193550476203,17.7,2,782674,770978
2006,2,193550525901,14.6,2,784729,770854
2006,2,193970010801,3.6,3,687113,724239
2006,2,193970017901,3,,688402,721057
2006,2,193970177301,15.6,3,690818,719171
2006,2,193970214002,2,3,687639,724370
2006,1,193970278401,6.6,3,691647,721663
2006,1,193970496804,2.6,3,689874,723167
2006,1,194500009502,6.6,3,664704,681395
2006,2,194500017501,18.6,3,665623,682743
2006,2,194500049503,13.4,3,667235,681709
2006,2,194500172501,4.1,3,665719,685204
2006,1,194500188508,2.5,3,666191,681338
2006,1,194500195501,22,3,670941,689130
2006,2,194500198401,14.5,3,672042,688130
2006,2,194730000201,16.7,3,694655,813480
2006,1,194730011601,41.5,3,694636,806410
2006,2,194730100001,14.5,3,698771,799570
2006,2,194730105501,41.7,3,697587,792667
2006,1,194730109701,37.1,3,699379,793016
2006,2,194730158501,41.4,3,701882,794801
2006,1,194730163101,2.3,3,698481,795774
2006,1,194730251501,2.6,3,712191,793122
2006,2,194730346803,29.6,3,692946,810110
2006,2,194730355303,16.1,3,694504,807091
2006,2,194730356301,31.9,3,695763,805769
2006,1,194730368302,3.6,3,699778,801098
2006,2,194730492803,4.1,3,700847,795605
2006,2,194730583001,36.5,3,696011,793664
2006,1,195170031301,16.2,,784016,786725
2006,1,195170083302,5.1,2,788522,782846
2006,2,195170100201,4.6,2,789416,775188
2006,1,195170280801,21.1,2,789155,786260
2006,2,195170439105,3.5,2,788633,776388
2006,2,195170464902,26.5,2,790731,777545
2006,2,195480078402,14.1,3,725054,792831
2006,1,195480118301,7.1,3,726158,790826
2006,2,195480138502,6.3,3,721272,792022
2006,2,195480139201,6.2,3,720553,791207
2006,1,195480158101,5.7,3,719368,790197
2006,1,195480225301,2.7,3,725959,789493
2006,2,195480233801,15.5,3,727202,789574
2006,2,195480277703,17.5,3,712651,792858
2006,1,195480284401,6.5,3,714589,793281
2006,2,195480331202,2.5,3,718383,791181
2006,1,195480385905,6.5,3,725786,793034
2006,2,195480397701,7.2,3,718466,787633
2006,2,197600016002,21.4,3,716049,758950
2006,2,197800093001,14,3,697837,816178
2006,1,197800093101,13.1,3,698149,813802
2006,1,197800127101,15.1,3,697400,807215
2006,1,197800319001,5.4,3,693863,808533
2006,2,197850000302,4.1,3,682497,721772
2006,1,197850022501,6.6,3,682360,720170
2006,1,197850063801,3.6,3,684077,719174
2006,2,197850065101,36.4,3,683641,718142
2006,1,197850083301,3.5,3,682590,718475
2006,1,197850084501,3.5,3,681809,719350
2006,2,197850086101,13.2,3,681675,718275
2006,2,197850090102,22.2,3,685868,721901
2006,1,197850119204,4.5,3,683207,720453
2006,2,198070001101,46.5,3,708184,762128
2006,2,198070029604,5.4,3,703044,750407
2006,2,198070089102,3.9,3,711225,760918
2006,2,198070089201,4.1,3,711315,760863
2006,1,198070096301,5,3,710321,758968
2006,2,198070096801,7.9,3,708806,758972
2006,1,198070154802,4.5,3,705919,752894
2006,1,198070159601,3.1,3,707198,751846
2006,2,198070220503,15.6,3,713681,760570
2006,2,198070220901,36.4,3,714309,760454
2006,1,198210070601,34.4,3,755663,819988
2006,1,198210144901,12.7,3,759492,824428
2006,2,198210316001,39.6,3,756180,823414
2006,2,198210317001,30.3,3,756061,822415
2006,1,198210358303,4.3,3,758571,823452
2006,2,198210375201,36.7,3,757410,820233
2006,2,198210412602,26.1,3,758409,824451
2006,2,200010004802,15.6,1,1.1e+06,1680495
2006,2,200010006603,21.6,1,1.1e+06,1680603
2006,2,200010017301,43.9,1,1.1e+06,1675380
2006,2,200010034602,19.5,1,1.1e+06,1668399
2006,2,200010143103,14.5,1,1.1e+06,1634518
2006,2,200010148601,28.7,1,1.1e+06,1632393
2006,2,200010148602,23.6,1,1.1e+06,1633128
2006,2,200010163004,21.6,1,1.1e+06,1681234
2006,2,200130011702,32.8,1,1.1e+06,1602821
2006,2,200130012302,32.8,1,1.1e+06,1602157
2006,2,200130012608,3.5,1,1.1e+06,1601953
2006,2,200130019002,32.9,1,1.1e+06,1601116
2006,1,200130046904,3.4,1,1.1e+06,1594276
2006,1,200130059803,18,1,1.1e+06,1595387
2006,1,200130061401,7.9,1,1.1e+06,1596250
2006,2,200130061402,14.5,1,1.1e+06,1596273
2006,1,200130071803,3.6,1,1.1e+06,1598215
2006,2,200130072508,15.4,1,1.1e+06,1598026
2006,1,200130072605,15,1,1.1e+06,1598617
2006,1,200130073702,14,1,1.1e+06,1595946
2006,2,200130083003,8.4,1,1.1e+06,1593802
2006,2,200450012001,22.4,1,1.1e+06,1558296
2006,2,204000000102,26.7,1,1.1e+06,1548756
2006,2,204000000805,16.6,1,1.1e+06,1549513
2006,2,204000000903,14.5,1,1.1e+06,1550283
2006,2,204000001501,16.6,1,1.1e+06,1549747
2006,2,204000006301,4.6,1,1.1e+06,1550686
2006,1,205700012502,13.9,1,1.0e+06,1639341
2006,2,205700017302,7.9,1,1.0e+06,1638886
2006,2,205700047101,26.6,1,1.1e+06,1636432
2006,2,205700047907,13.2,1,1.1e+06,1635197
2006,1,205700048601,26.1,1,1.1e+06,1634658
2006,2,206210029301,21.6,1,1.1e+06,1623243
2006,1,250400042802,14.9,4,956513,1017178
2006,1,250400057302,4.2,4,957409,1017575
2006,1,250400058401,36.4,4,956737,1016038
2006,2,250530043401,26.7,4,962381,962496
2006,1,250530045401,26.5,4,963761,960500
2006,1,250530050301,26.5,4,963351,961301
2006,2,250530062601,27,4,965342,961509
2006,2,250530083801,27,4,962727,960400
2006,2,250530086804,14.8,4,964344,962964
2006,2,250950037401,36.4,3,952069,1029004
2006,2,250950039401,28.9,3,951806,1028679
2006,1,250950062502,22.7,3,951171,1026720
2006,1,251230051602,61.8,4,959529,1014671
2006,1,251230054601,51.7,4,958643,1014186
2006,2,251230062101,37.9,4,959923,1013868
2006,2,251230064801,47.1,4,960253,1016952
2006,1,251230076701,5.5,4,960541,1014250
2006,1,251230116502,3.1,4,959426,1012982
2006,2,251680005801,6.1,3,943521,1040869
2006,1,251680013203,26.5,3,943824,1040958
2006,1,251680018401,17,3,944797,1042768
2006,1,251680030201,41.7,3,946112,1040619
2006,2,251680063802,18.8,3,945248,1039482
2006,2,251680079104,8.1,3,944214,1042983
2006,1,251680088206,4.1,3,944245,1039292
2006,2,252450021601,27,4,963875,998969
2006,1,252450096701,6.1,4,963312,998205
2006,2,252450104501,26.9,4,963885,996032
2006,1,252450128001,26,4,961640,991445
2006,1,252450157401,22.2,4,961168,991033
2006,2,252450211301,7.3,4,959146,991028
2006,1,252580094105,5.6,2,980167,1075243
2006,1,252900003301,10.4,4,965392,974937
2006,1,252900003401,21,4,966303,974986
2006,1,252900036701,6.6,4,967679,973083
2006,1,252900106501,26.5,4,963991,973966
2006,2,252900111604,16.4,4,966763,973397
2006,1,253280024801,50.6,3,953350,1026241
2006,2,253280026301,67.3,3,952842,1027191
2006,2,253280028701,31.1,4,957887,1031542
2006,1,253280032101,45.9,3,954475,1029315
2006,2,253280034607,14.5,3,954013,1031418
2006,1,253280035601,41.4,3,954967,1029681
2006,1,253280043301,2.5,3,953910,1027598
2006,1,253280049203,51.6,3,954127,1030275
2006,1,253280057801,31.3,3,955398,1027236
2006,2,253280084702,16.6,4,957688,1030060
2006,1,253280091702,6.2,4,955424,1031238
2006,1,253280098405,66.3,4,957162,1031747
2006,2,253860115903,47.1,4,959642,1012600
2006,2,253940071005,2.1,2,963363,1080005
2006,1,253940098702,5.7,2,967070,1084527
2006,2,253940104102,22.8,2,968064,1086249
2006,2,253940116602,2.8,2,966713,1081030
2006,1,253940219804,3.6,2,963255,1082087
2006,1,253940221703,3.7,2,964120,1081300
2006,1,253940222901,3.7,2,963922,1080130
2006,2,253940235512,1.6,2,966912,1086496
2006,2,253940238705,4.8,2,967264,1086508
2006,2,253940264801,3.1,2,963741,1078382
2006,2,253940265001,17.7,2,964413,1077709
2006,2,253940268501,32.6,2,965628,1078666
2006,1,253940272101,15.9,2,965794,1076892
2006,1,254360015301,27.7,1,1.1e+06,1043341
2006,1,254360022601,38.1,1,1.1e+06,1044256
2006,1,254380009401,5.1,1,1.1e+06,978761
2006,1,255130056601,2.5,2,983331,1064942
2006,2,255130066303,34.7,2,985822,1066964
2006,2,255130088502,5.2,2,985302,1063559
2006,2,255130152701,6.3,2,983281,1062965
2006,2,255180033703,4.5,2,991055,1087610
2006,2,255180035401,52.7,2,991725,1086414
2006,2,255180040202,41.5,2,992728,1086969
2006,2,255180068001,5.2,2,992706,1088926
2006,2,255240016601,27,4,956517,951552
2006,1,255240028605,16.2,4,959020,955078
2006,2,255240029702,18.6,4,958693,954227
2006,2,255240030301,27,4,958464,955897
2006,1,255240038301,25.7,4,956991,950418
2006,1,255240039002,26.5,4,958257,953782
2006,1,255240043601,26.5,4,957293,951331
2006,1,255800037601,26.5,3,941734,1013133
2006,1,255800039401,26.5,3,942121,1010479
2006,1,255800043001,26.4,3,941462,1011312
2006,2,255800044101,27,3,940406,1013336
2006,1,255800046401,13.4,3,941745,1009153
2006,2,255800047601,6.1,3,940413,1010440
2006,1,255800051901,26.5,3,941616,1012917
2006,2,255800088301,26.9,3,941883,1011015
2006,1,255920020601,46.4,3,955271,1052632
2006,2,255920029901,16.1,3,954353,1051866
2006,1,255960004201,36.3,3,943455,1012207
2006,2,255960007101,13.7,3,942510,1007509
2006,2,255960007601,52.2,3,942477,1008033
2006,2,255960009903,26.7,3,942944,1008974
2006,2,255960015202,15.6,3,943514,1010753
2006,1,255960124601,36.4,3,943721,1013834
2006,1,256490000203,26.5,4,960873,953350
2006,2,256490001603,10.9,4,960644,955978
2006,2,256490009101,8.7,4,959246,953509
2006,2,256580000502,16.1,4,976542,1046734
2006,1,256580003101,24.8,4,976622,1044683
2006,1,256580006102,24.9,4,976982,1044690
2006,1,256580076901,14.5,4,975060,1044396
2006,2,256620050101,26.8,3,938682,1026264
2006,2,256620061703,2.4,3,939224,1029917
2006,2,256620065501,27,3,938629,1028661
2006,1,256620074601,26.5,3,941642,1027232
2006,2,256620082301,27,3,941058,1021417
2006,1,256620088801,4.3,3,943356,1029842
2006,2,256620088901,3.1,3,943189,1029444
2006,1,256620096501,6.8,3,941853,1028907
2006,1,256620104201,4.6,3,943533,1021193
2006,2,256620108102,26.9,3,942358,1020126
2006,2,256620126701,27,3,940679,1017000
2006,1,256620129101,12.9,3,940205,1019396
2006,1,256620131101,26.5,3,941178,1018222
2006,2,256620152401,13,3,937836,1027565
2006,1,256620171003,12.2,3,941681,1019061
2006,2,257180049101,4.2,3,961240,1037878
2006,1,257180052701,19.2,4,961466,1036178
2006,2,257180055402,5.9,4,963572,1038621
2006,1,257180055601,15.4,4,963333,1037514
2006,2,257180057201,21.4,4,963383,1034617
2006,1,257180087101,3.1,4,964998,1038735
2006,2,257180089101,4.2,4,964229,1035055
2006,2,257430011801,6.6,4,965474,980141
2006,2,257430012901,26.2,4,965776,981580
2006,1,257430016002,4.1,4,966716,982854
2006,1,257430018502,6.3,4,967325,980065
2006,1,257430021901,25.7,4,966211,980264
2006,2,257430029001,26.5,4,968271,981281
2006,2,257430102403,3.6,4,965083,982656
2006,1,257770010802,4.7,4,977400,1050408
2006,1,257770024203,8.7,4,978099,1051715
2006,2,257770037502,8.4,4,978296,1052088
2006,2,257770040203,3.1,4,978724,1051537
2006,1,257770074803,2.7,4,976457,1052248
2006,1,258050015401,25.1,4,954299,972065
2006,2,258050018101,27,4,955237,972182
2006,2,258050020601,26.5,4,956099,973643
2006,2,258050064301,27,4,956913,969775
2006,1,258050077902,25.1,4,954684,971648
2006,1,258050079902,26.5,4,956547,970803
2006,2,258050083002,26.5,4,956706,972133
2006,1,258050102201,5.5,4,955184,970270
2006,2,258230010902,7.2,2,970412,1085968
2006,1,258230109101,2.2,2,971349,1084759
2006,2,258230109403,14.5,2,971765,1084291
2006,1,258230153101,4.7,2,969153,1085063
2006,2,258230153603,7.4,2,969245,1084367
2006,1,258620078202,46.3,3,972442,1054353
2006,2,258620092301,4.9,3,974002,1055246
2006,1,258620092904,2.2,3,974363,1054819
2006,1,258620103301,1.7,3,973980,1057818
2006,2,258620119001,1.7,3,973427,1053905
2006,2,258620135301,15.6,3,972091,1053075
2006,2,258670038602,14,3,944261,1029134
2006,2,258670077201,9,3,945021,1029353
2006,1,258670079701,40.9,3,945429,1029082
2006,1,258750014201,2.2,3,953668,1049455
2006,1,258780057301,26.3,4,955496,986274
2006,2,258780070201,26.9,4,956913,985617
2006,1,258780070401,3.6,4,955959,984231
2006,2,258780071802,4.1,4,955124,985247
2006,1,258780078801,15.6,4,956738,980869
2006,1,258780085801,26.5,4,957844,985200
2006,1,258780114901,11.8,4,959505,989701
2006,2,258780122001,26,4,962314,989424
2006,2,258780124807,24.9,4,961423,990728
2006,2,258780141502,5,4,956075,978251
2006,1,258780143601,25.7,4,955280,977047
2006,2,258780151404,4.1,4,956309,978579
2006,1,258780153001,1.9,4,956466,979588
2006,1,258780157901,3.6,4,955529,977650
2006,2,258780178701,26.1,4,953548,975580
2006,1,258780183502,5.4,4,954027,976629
2006,2,258780220202,25.5,4,956277,977491
2006,1,258780221901,26.2,4,956597,976517
2006,1,258780247107,14.2,4,955170,984542
2006,2,258780268202,6.2,4,957863,979687
2006,1,258780279706,11.2,4,960621,988025
2006,1,258780296908,3.5,4,955970,978592
2006,1,258780310201,26.5,4,952831,976210
2006,2,258780325804,11.8,4,956710,978165
2006,1,258780328002,2.7,4,956776,977355
2006,1,258780381501,18.7,4,954359,976071
2006,1,258850064201,3.8,2,974964,1100908
2006,1,258850124601,3.7,2,973747,1098644
2006,2,258850125602,14.8,2,975472,1098035
2006,1,258850125901,14,2,975193,1097420
2006,2,258850126301,16.1,2,974437,1098420
2006,2,258850128301,3.8,2,974564,1100459
2006,2,258850135002,3,2,974651,1096309
2006,1,258850146705,1.9,2,976826,1095297
2006,2,258850146803,17.4,2,976573,1094774
2006,1,258850148002,14.4,2,976346,1096499
2006,2,258850148002,14.4,2,976346,1096499
2006,2,258850267102,6.3,2,972611,1099561
2006,1,258850272502,3.9,2,974014,1095175
2006,1,258850319003,13.2,2,975602,1095024
2006,1,410010051401,23,4,842095,832309
2006,2,410010053301,33.6,4,841865,834975
2006,2,410010053501,23.5,4,844272,833936
2006,1,410010055101,46.7,4,845666,832848
2006,2,410010066303,19.1,4,843191,828650
2006,1,410010066305,5.6,4,843164,828442
2006,2,410010067602,28.2,4,843297,829793
2006,2,410010072901,3,4,844950,826922
2006,1,410010074201,33.3,,845338,828778
2006,2,410010074901,40.4,4,845381,831614
2006,2,410010095102,8,3,889000,813686
2006,1,410010111401,1.6,3,890718,813265
2006,1,410010113401,7.4,3,889900,811892
2006,1,410010176002,3.7,4,840987,833345
2006,1,410010176308,10.5,4,839400,832053
2006,1,410010180901,8.5,4,844043,830653
2006,2,410060082502,7.5,2,786876,684199
2006,1,410060084401,2.9,2,787109,683169
2006,1,410060135801,4.1,2,792425,685125
2006,2,410060138101,4.6,2,793192,683726
2006,2,410060152402,3.6,2,795544,690366
2006,1,410060155102,6.2,2,794633,685445
2006,1,410060269101,6.1,2,799107,692274
2006,2,410060280603,4.6,2,793734,683930
2006,2,410060303101,4.6,2,783589,684569
2006,1,410060305601,15.3,2,785319,684247
2006,2,410060326002,3.6,2,799400,691308
2006,1,410060371701,4.1,2,795422,690163
2006,2,410200000804,2.1,3,869560,780610
2006,2,410200023303,5,3,868422,779572
2006,1,410200027701,3.6,3,868082,777246
2006,1,410200032002,4.7,3,868141,779096
2006,1,410200038201,2.4,3,870264,779300
2006,2,410200040102,2.8,3,870857,778619
2006,1,410200122901,6.1,3,860096,767832
2006,2,410200127702,18.3,3,860299,765363
2006,1,410200130003,2.5,3,859236,764366
2006,1,410200175701,6.1,3,852228,757882
2006,2,410200178502,2.6,3,851900,759011
2006,1,410200179701,3.1,3,851491,758802
2006,2,410200180601,16.8,3,849557,757444
2006,2,410200181601,15.4,3,850644,758139
2006,2,410200183102,8.7,3,850570,759100
2006,2,410200194504,5.9,3,861552,764677
2006,2,410200197101,19.1,3,860872,766444
2006,1,410200201201,22,3,859639,765966
2006,1,410200229702,17.8,3,852323,759672
2006,1,410200237501,4.1,3,853197,758672
2006,2,411320024603,6.9,3,872309,787527
2006,2,411320025104,3.6,3,871109,786849
2006,2,411320026001,5,3,870869,785813
2006,2,411320032102,3.2,3,869891,786709
2006,2,411320045201,8,3,869659,787792
2006,2,412440003901,6.7,4,788266,714102
2006,2,412440005702,5.5,4,787826,712882
2006,2,412440016301,6.6,4,790281,713663
2006,2,412440030701,4.8,4,792668,715023
2006,1,412440052101,3.3,4,790207,715221
2006,1,412440058701,2.2,4,789292,715840
2006,2,412440071402,5.7,4,792686,714496
2006,2,412980012501,4.1,4,834189,730897
2006,2,412980022603,4.6,4,833855,729887
2006,1,412980044902,3.4,4,836245,735542
2006,2,412980045901,4.6,4,837634,735071
2006,2,412980053102,4.6,4,835872,734420
2006,2,412980063701,4.6,4,833403,736172
2006,1,412980072901,13,4,837160,737682
2006,1,412980121303,10.3,4,838162,735883
2006,2,412980126202,4.6,4,843033,734072
2006,2,412980167802,15.3,4,826289,723773
2006,1,412980174001,7.1,4,824264,723748
2006,2,412980178703,16.2,4,825918,724612
2006,2,412980181503,4.6,4,825108,725734
2006,1,412980197502,4.3,4,827177,722790
2006,2,412980223501,8.7,4,830929,725127
2006,1,412980235602,16,4,831288,725995
2006,1,412980263501,3.9,4,827722,723275
2006,1,412980294603,7.2,4,832621,728699
2006,1,412980312801,4.1,4,832626,725995
2006,2,412980320007,9.7,4,835250,730430
2006,1,412980323402,22.4,4,835024,728770
2006,2,412980330802,4.6,4,833801,728124
2006,1,412980368101,2.2,4,831500,724414
2006,1,412980408601,7.6,4,840566,736650
2006,2,412980409601,7.6,4,841778,734062
2006,2,412980445403,8.2,4,831894,725397
2006,1,412980506601,15.1,4,836378,729402
2006,1,412980628901,1,4,839647,733475
2006,1,412980637002,1.9,4,830617,724304
2006,1,412980645001,4.1,4,840945,734870
2006,2,412980675901,5.5,4,840390,736889
2006,2,412980715401,1.7,4,826786,722348
2006,2,413060043803,3.9,4,839987,751305
2006,1,413060052502,4.1,4,841651,751151
2006,2,413060054907,5.2,4,842632,0
2006,1,413060056802,4.3,4,843365,752213
2006,2,413060148406,8.3,4,841543,743532
2006,2,413060167101,7.6,4,842347,743232
2006,1,413060167503,7.4,4,841992,742784
2006,1,413060170407,2.2,4,842572,741684
2006,2,413060173001,4.6,4,843701,741454
2006,2,413060218603,4,4,841127,751125
2006,1,413190002002,9,4,818951,714058
2006,2,413190019901,1.5,4,818755,714905
2006,1,413190030202,5.1,4,820314,714153
2006,2,413490029401,8.2,3,851492,770541
2006,1,413490031203,13.3,3,853631,769404
2006,1,413490032801,26.5,3,853146,768182
2006,2,413590091301,4.6,2,773454,705861
2006,2,413590114301,7.6,2,762468,698088
2006,2,413590119302,3.6,2,760984,698475
2006,1,413780060901,14.2,2,788137,734308
2006,1,413780065401,5.5,2,787644,733181
2006,2,413780066701,7.1,2,789843,734645
2006,2,413780067103,13.6,2,789975,734457
2006,1,413780070203,3,2,790858,733390
2006,2,413780071702,2,2,791380,734221
2006,1,413780082301,4.1,2,789763,735237
2006,2,413780084001,5,2,790325,735588
2006,1,413780095501,8.9,2,791668,736871
2006,1,413780096301,3.1,2,792008,735832
2006,2,413780114301,7.6,2,787543,735158
2006,1,413780118001,26.3,2,788563,735314
2006,2,413780156103,9.2,2,791487,734834
2006,1,413960259601,4.7,2,788809,742937
2006,2,413960264902,7.3,2,788649,743779
2006,1,413960268701,5.7,2,789894,745421
2006,2,413960277002,4.1,2,788186,744513
2006,1,413960289701,4.1,2,788677,745947
2006,1,413960368102,2.6,2,800183,749783
2006,1,413960435201,4.7,2,789703,741171
2006,2,413960435701,5.1,2,790063,741087
2006,2,413960473101,4.6,2,800446,748516
2006,2,413960473802,3.5,2,800674,749285
2006,2,413960527501,16.7,2,786940,743096
2006,2,413960531403,5.1,2,786968,744982
2006,1,413960535003,3.5,2,789344,745020
2006,1,413960550701,2.4,2,790870,744462
2006,2,413960625502,13.6,2,792924,744061
2006,1,415030021101,2,2,779827,716383
2006,2,415030129002,6.8,2,780761,717608
2006,2,415030130301,8.6,2,781032,716198
2006,1,415030135001,5.2,2,781240,715463
2006,1,415240014201,4.6,4,843756,825913
2006,1,415240016401,7.6,4,844264,826660
2006,1,415240019302,3.4,4,845027,826304
2006,2,415240020702,14.7,3,834426,810171
2006,2,415240023602,8.1,3,834022,809533
2006,2,415240060001,15.6,4,838136,812951
2006,1,415240065001,7.5,4,838510,812276
2006,1,415240068701,15.6,4,836061,811668
2006,2,415240097902,17.6,4,836873,811795
2006,2,415300022801,27.7,2,771402,681109
2006,2,415300030401,47.3,2,770201,679063
2006,2,415300111002,20.7,2,769310,680184
2006,1,415300134902,42.8,2,770810,682393
2006,1,415300135604,8,2,770163,681078
2006,1,415480025701,4.3,2,806796,744081
2006,1,415480028101,4.1,2,804297,744910
2006,1,415480029101,26.3,2,805268,744974
2006,2,415480030902,1.9,2,805817,745697
2006,2,415510064310,1.6,2,775335,703682
2006,2,415510097701,5.7,2,779055,699707
2006,1,415510196701,11.2,2,776353,699939
2006,1,415510198101,2.1,2,776671,699067
2006,2,415510205401,12.8,2,776062,697759
2006,2,415510207201,4.6,2,775314,698181
2006,1,415510208404,15.2,2,778201,697121
