"","cod_lote","ao","semestre","cosecha","sta_num","heat_index","distance","elev_diff"
"9489","542610015102","2006","2","2","20","2796.5","5346.31639570798","-11"
"9490","542610015202","2006","2","2","20","2796.5","14230.530442413","159"
"9491","542610015901","2006","1","1","20","2854.4","10828.113649318","151"
"9492","542610028006","2006","1","1","26145020",".","13210.1759706676","1340"
"9493","542610028704","2006","2","2","26145020",".","13869.0385942051","1092"
"9494","542610030102","2006","1","1","26185040",".","13210.2255251004","-1169"
"9495","542610035303","2006","1","1","26185040",".","12064.0797499747","-1066"
"9496","542610039903","2006","1","1","26185040",".","13941.0663278106","-1297"
"9497","542610049903","2006","2","2","26185040",".","13437.3126885276","-1286"
"9498","542610055101","2006","1","1","26185040",".","12982.5165107605","-1117"
"9499","543130002601","2006","2","2","26185040",".","17804.6669880844","-1437"
"9500","543770050002","2006","2","2","26185040",".","12509.6559069097","-1117"
"9501","543770052103","2006","2","2","23055040","2099.12","14569.9814066251","-238"
"9502","543770052901","2006","2","2","23055040","2099.12","16189.4801533828","-273"
"9503","543770062301","2006","2","2","23055040","2099.12","13842.516976332","-288"
"9504","544050000101","2006","1","1","23055040","2014.63448275862","13192.9430711876","-499"
"9505","544050007002","2006","1","1","23055040","2014.63448275862","10147.3238860892","-704"
"9506","544050008101","2006","1","1","23055040","2014.63448275862","3548.20841291773","-143"
"9507","544050010502","2006","1","1","23055040","2014.63448275862","12004.4307107003","-127"
"9508","545990007401","2006","1","1","20","2854.4","13537.5078079809","348"
"9509","545990023401","2006","2","2","20","2796.5","9955.96972382226","246"
"9510","545990025001","2006","2","2","20","2796.5","13244.7153607733","448"
"9511","545990025701","2006","2","2","20","2796.5","11726.5376736083","390"
"9512","545990027701","2006","1","1","20","2854.4","11977.4045636526","601"
"9513","545990034605","2006","1","1","20","2854.4","9204.81672989907","356"
"9514","546600049501","2006","1","1","20","2854.4","11120.3391197163","602"
"9515","546600068801","2006","2","2","26195030","1645.64","20225.254762165","-455"
"9516","546600070202","2006","2","2","26195030","1645.64","21467.1606537785","-673"
"9517","546600072801","2006","1","1","26185040",".","26482.4699760091","-1301"
"9518","546700016501","2006","1","1","26195030",".","25868.1016518151","-407"
"9519","546700020303","2006","2","2","8","2436.5","4963.13102137264","458"
"9520","546700024307","2006","1","1","8","2479","4769.55312354451","245"
"9521","546700024704","2006","1","1","8","2479","5911.22352594368","478"
"9522","546700084403","2006","2","2","26145030","2067.07384615385","6248.63810533875","-338"
"9523","546700106201","2006","1","1","26145030","1933.34","7748.15901800508","-629"
"9524","547200074602","2006","1","1","26145030","1933.34","6644.40992850316","-450"
"9525","547200080504","2006","2","2","26145030","2067.07384615385","6023.63287938272","-351"
"9526","547200080911","2006","2","2","26035030",".","3013.57465156534","-10"
"9527","547200083003","2006","2","2","31","1853","17789.0809082828","-222"
"9528","547200083806","2006","1","1","26035030","2011.1","16107.3615291752","-177"
"9529","547200084107","2006","1","1","26035030","2011.1","15935.1013970906","-144"
"9530","547200084702","2006","1","1","26035070",".","49024.7392460787","-583"
"9531","547200085902","2006","2","2","26035070",".","49890.2995257513","-693"
"9532","548000076101","2006","2","2","16","2084.6","22729.8166297405","272"
"9533","548200008501","2006","2","2","16","2084.6","22243.8667402346","369"
"9534","548200010401","2006","2","2","16","2084.6","23065.8517530987","-111"
"9535","548200064502","2006","2","2","16","2084.6","21457.4899272116","179"
"9536","548200120802","2006","2","2","28","2040.4","16841.6338096464","-60"
"9537","630010014801","2006","2","1","28","2040.4","19456.0138734801","-73"
"9538","630010025904","2006","2","1","28","2040.4","17449.9123831791","60"
"9539","630010030103","2006","1","2","28","2012.1","11635.4979666535","-148"
"9540","630010039102","2006","2","1","28","2040.4","11607.2759511647","48"
"9541","630010042601","2006","1","2","26035030","2011.1","16568.7779768356","-231"
"9542","630010043104","2006","2","1","28","2040.4","9246.75524732616","-237"
"9543","630010044301","2006","2","1","28","2040.4","9654.02362803717","-125"
"9544","630010044801","2006","1","2","28","2012.1","10592.7653069054","-190"
"9545","630010047601","2006","2","1","28","2040.4","9475.58998277004","-224"
"9546","630010051604","2006","1","2","28","2012.1","8152.60258320037","-136"
"9547","630010056205","2006","2","1","28","2040.4","10351.9491888324","35"
"9548","630010064508","2006","2","1","28","2040.4","11524.2809333407","170"
"9549","630010066201","2006","1","2","28","2012.1","6680.2272566796","-125"
"9550","630010071701","2006","1","2","28","2012.1","11456.5722794483","-285"
"9551","630010072701","2006","2","1","26025030",".","10724.9521071969","1825"
"9552","630010073705","2006","2","1","26035070",".","4922.14720087685","-634"
"9553","631110005102","2006","1","2","31","1901.1","5083.9381675013","-30"
"9554","631110009512","2006","2","1","26035070",".","5330.37294650627","-587"
"9555","631110011301","2006","2","1","26035070",".","9007.28959359852","-1353"
"9556","631110011901","2006","2","1","26035070",".","9286.01228190961","-1257"
"9557","631110013702","2006","2","1","31","1853","11547.0661005236","-538"
"9558","631110013808","2006","1","2","31","1901.1","8851.24611951732","-459"
"9559","631110015405","2006","1","2","31","1901.1","10841.5499990456","-38"
"9560","631110015407","2006","1","2","21055020",".","25775.4798981068","398"
"9561","631110019011","2006","1","2","21055020",".","18554.2865595965","866"
"9562","631110022405","2006","1","2","26025070","175.505","24680.9448069145","1395"
"9563","631110023801","2006","2","1","26025070",".","23447.1848529259","1373"
"9564","631110026507","2006","2","1","21055020",".","22390.3598588675","353"
"9565","631110029201","2006","1","2","21055020",".","20919.4123327486","747"
"9566","631300001003","2006","1","2","31","1901.1","37414.1791376365","-150"
"9567","631300001805","2006","2","1","31","1853","39759.6934566467","170"
"9568","631300003906","2006","1","2","31","1901.1","40658.7075278048","273"
"9569","631300031901","2006","2","1","31","1853","37062.7612799421","-94"
"9570","631300042601","2006","2","1","16","2084.6","12498.7443344726","-47"
"9571","631300053006","2006","2","1","16","2084.6","12049.4673185763","348"
"9572","631300053202","2006","2","1","16","2084.6","14912.2516256628","-46"
"9573","631300069706","2006","2","1","16","2084.6","19940.5065589368","424"
"9574","631300076101","2006","1","2","28","2012.1","32106.16482723","240"
"9575","631300078802","2006","2","1","28","2040.4","23190.6186060197","365"
"9576","631300085201","2006","1","2","28","2012.1","24386.4011643609","-32"
"9577","631300089501","2006","1","2","28","2012.1","19883.2263473251","-373"
"9578","631300091807","2006","1","2","28","2012.1","31955.0517788104","207"
"9579","631300103001","2006","2","1","28","2040.4","29309.4794593264","1"
"9580","631300103002","2006","2","1","28","2040.4","27659.8860153927","104"
"9581","631300120502","2006","1","2","28","2012.1","20877.3325091396","-197"
"9582","631300121103","2006","2","1","28","2040.4","25829.8071250541","152"
"9583","631900029407","2006","1","2","21055020",".","22141.7476953574","215"
"9584","631900037601","2006","2","1","21055020",".","23555.5373608693","344"
"9585","631900039202","2006","2","1","21055020",".","23876.5922575885","357"
"9586","631900043101","2006","2","1","28","2040.4","4744.38522774249","-18"
"9587","631900048303","2006","1","2","28","2012.1","4203.77009615016","30"
"9588","631900050204","2006","2","1","28","2040.4","5128.82931798557","50"
"9589","631900079601","2006","2","1","26025100","2058.92","1850.24069793339","-61"
"9590","631900082505","2006","2","1","28","2040.4","9662.01676160736","-320"
"9591","631900104003","2006","2","1","28","2040.4","6026.66708824417","5"
"9592","632120000701","2006","2","1","26025100","2058.92","9144.82233637747","-156"
"9593","632120002301","2006","2","1","26035030",".","4905.49500989927","26"
"9594","632120006801","2006","1","2","26025110","2923.88","30974.7285490626","1897"
"9595","632120009202","2006","1","2","31","1901.1","41803.1867633817","-356"
"9596","632120010001","2006","1","2","31","1901.1","44422.8138509844","-412"
"9597","632120012810","2006","2","1","31","1853","45239.528211234","-548"
"9598","632120013301","2006","1","2","31","1901.1","40062.375437604","-266"
"9599","632120018004","2006","1","2","31","1901.1","6162.28215841913","-31"
"9600","632120021107","2006","2","1","31","1853","7300.05927337091","-4"
"9601","632120022102","2006","2","1","26035030",".","7536.73437962254","-19"
"9602","632720002201","2006","2","1","26035030",".","7468.73429394704","-19"
"9603","632720004203","2006","1","2","31","1901.1","5032.57621713573","21"
"9604","632720010201","2006","1","2","26035030","2011.1","5422.38793058323","-31"
"9605","632720019701","2006","2","1","26035030",".","4952.04113484715","-10"
"9606","632720020301","2006","2","1","26025030",".","19873.527616117","1635"
"9607","632720026403","2006","2","1","26025030",".","20071.3432793627","1485"
"9608","632720029501","2006","2","1","26025030",".","22130.8470363504","1677"
"9609","632720032103","2006","1","2","26025030",".","21771.5428822558","1543"
"9610","632720035512","2006","1","2","28015070","3753.56","25721.1532876494","210"
"9611","632720039802","2006","1","2","28015070","3753.56","25805.3345255929","210"
"9612","632720051502","2006","2","1","28015070","3858.12","21974.1107465943","149"
"9613","632720070902","2006","1","2","28015070","3753.56","17983.0529937166","-37"
"9614","632720082802","2006","2","1","28025020",".","7651.30080993982","-143"
"9615","632720087601","2006","2","1","28025020",".","5871.67000736468","-149"
"9616","632720087602","2006","1","2","28025020",".","6463.65432282837","-148"
"9617","632720103803","2006","1","2","28015070","3753.56","26300.6504773908","112"
"9618","632720104801","2006","2","1","28025070","3937.26","10419.1766142938","381"
"9619","632720110601","2006","2","1","28025070","3937.26","10124.8661910139","329"
"9620","633020001907","2006","2","1","28025070","3937.26","10041.53281255","329"
"9621","633020003001","2006","1","2","28025070","3953.76142857143","9736.96900581858","386"
"9622","633020003501","2006","1","2","28025070","3953.76142857143","9352.12050475383","492"
"9623","633020009802","2006","2","1","28025070","3937.26","9203.50670328781","356"
"9624","633020017202","2006","1","2","28025070","3953.76142857143","10088.9425125601","194"
"9625","633020017503","2006","2","1","28025080","3765.12","9447.36213765812","351"
"9626","633020019106","2006","1","2","28025080","3583.6075862069","16477.6791936314","1152"
"9627","633020039406","2006","2","1","28025080","3765.12","15824.118632726","957"
"9628","633020049603","2006","1","2","28025080","3583.6075862069","15169.2055163144","1044"
"9629","633020050805","2006","1","2","28025080","3583.6075862069","15623.9829521461","957"
"9630","633020052902","2006","2","1","28025080","3765.12","14830.8479384255","1044"
"9631","633020053909","2006","2","1","29065020","3931.14","40756.2969508351","140"
"9632","634700007601","2006","1","2","28025020",".","9378.13113807769","-129"
"9633","634700013807","2006","2","1","28025020",".","8254.45827948452","-146"
"9634","634700056603","2006","1","2","28025020",".","5832.4818325398","-44"
"9635","635480018601","2006","1","2","21195060",".","10615.6161274914","541"
"9636","635480019704","2006","2","1","21195070",".","11043.6652724327","-321"
"9637","635480019801","2006","2","1","21195060",".","9638.31914685838","888"
"9638","635480025608","2006","1","2","21195070",".","11063.1061024016","-677"
"9639","635480025903","2006","1","2","23065060",".","5609.00331109009","-703"
"9640","635480029007","2006","2","1","23065060",".","5767.68307365959","-686"
"9641","635480037102","2006","1","2","33","2308.4","1862.60997501309","150"
"9642","635940000901","2006","1","2","21205670","1585.96","2384.60557483014","-280"
"9643","635940004302","2006","2","1","23065200",".","11504.284178789","77"
"9644","635940004501","2006","2","1","23065200",".","11166.5855841909","469"
"9645","635940008802","2006","1","2","23065200",".","9762.73904575483","320"
"9646","635940015012","2006","2","1","21206280",".","10736.8528193982","-1302"
"9647","635940017211","2006","2","1","21206280",".","12933.3941618856","-981"
"9648","635940039009","2006","1","2","21205660","3197.5","11640.6988289935","421"
"9649","635940041101","2006","2","1","21195120","2313.22","4931.04696050046","109"
"9650","635940051610","2006","2","1","23065060",".","4541.90082403665","-398"
"9651","635940053903","2006","2","1","23065060",".","4359.68134016901","-329"
"9652","635940055601","2006","1","2","23065060",".","5390.52203342259","-586"
"9653","635940066801","2006","2","1","23065060",".","2864.74141472654","-422"
"9654","635940070806","2006","2","1","33","2356.8","1820.08665866333","157"
"9655","635940071603","2006","1","2","41","2208.5","15209.7133203267","-90"
"9656","635940078101","2006","1","2","34","2335.4","9142.7147197046","-131"
"9657","635940080402","2006","1","2","41","2208.5","12549.1262220675","-185"
"9658","635940081610","2006","1","2","34","2335.4","9426.12526385","112"
"9659","635940082315","2006","2","1","34","2320.2","9247.09765473806","-38"
"9660","635940083104","2006","2","1","41","2212.1","14391.5288659367","-22"
"9661","636900023607","2006","2","1","41","2212.1","13590.6201821675","201"
"9662","636900025804","2006","1","2","41","2208.5","12642.485937664","-70"
"9663","636900026703","2006","2","1","23065120","1214.1","9894.41838662878","-307"
"9664","636900028001","2006","1","2","23065120","1101.36","8487.77195421243","-352"
"9665","660010054006","2006","1","2","23065120","1101.36","10213.0116365064","-218"
"9666","660010060802","2006","1","2","23125140",".","14882.8530896541","-196"
"9667","660010060907","2006","1","2","23125140",".","16186.0217218926","-279"
"9668","660010061008","2006","1","2","23125140",".","15888.4559219002","-249"
"9669","660010068406","2006","2","1","23125140",".","14009.7613591263","-91"
"9670","660010077408","2006","1","2","21195060",".","4344.73665818778","302"
"9671","660010078701","2006","1","2","21195060",".","4362.18219272789","827"
"9672","660010080501","2006","1","2","21195060",".","4005.50238134735","460"
"9673","660010083401","2006","1","2","33","2308.4","17683.3979047199","-250"
"9674","660010091402","2006","1","2","21205660","3197.5","15467.8634929506","209"
"9675","660010102603","2006","2","1","21205660","3373.08137931034","15062.7239315525","465"
"9676","660010104202","2006","2","1","23065200",".","4396.90575773428","319"
"9677","660010112608","2006","2","1","21205660","3373.08137931034","11872.7095138626","457"
"9678","660010126201","2006","1","2","21205660","3197.5","12298.5247320543","679"
"9679","660010129302","2006","2","1","21205660","3373.08137931034","12776.7191445288","800"
"9680","660010129305","2006","1","2","21205660","3197.5","14000.2865360791","1013"
"9681","660010145701","2006","1","2","21195060",".","6181.47338396902","885"
"9682","660010158703","2006","2","1","21195060",".","5116.20789984448","827"
"9683","660010165112","2006","2","1","23065100",".","13101.0751392348","-672"
"9684","660010165501","2006","2","1","23065060",".","18725.8386548558","-1073"
"9685","660010168004","2006","2","1","23065060",".","18360.2921695784","-855"
"9686","660010168803","2006","2","1","23065060",".","18810.7887735895","-830"
"9687","660010169205","2006","1","2","23065060",".","17323.6595828953","-1093"
"9688","660010169702","2006","2","1","23065060",".","14369.3487488199","-612"
"9689","660010203905","2006","1","2","23065060",".","16612.6430440563","-711"
"9690","660010246204","2006","2","1","33","2356.8","17748.124957437","-284"
"9691","660010246206","2006","1","2","23065060",".","19551.0517523409","-1174"
"9692","660010246701","2006","2","1","23065060",".","11342.1846284438","-669"
"9693","660010248307","2006","1","2","23065100",".","11949.5917138366","-939"
"9694","660010261102","2006","1","2","21205940",".","8614.25599030206","-796"
"9695","660010290502","2006","2","1","21205940",".","8824.09324612896","-796"
"9696","660010296502","2006","2","1","21195120","2313.22","2445.35700761428","79"
"9697","660010299601","2006","1","2","21195120","2203.61310344828","3906.19712516942","253"
"9698","660010354401","2006","2","1","21195120","2313.22","5003.94643123989","380"
"9699","660010361606","2006","2","1","21195120","2313.22","4832.35844350484","488"
"9700","660450003201","2006","2","1","23065120","1214.1","16969.2781573839","-397"
"9701","660450014501","2006","1","2","23065120","1101.36","16875.7887430586","-291"
"9702","660450015102","2006","2","1","21","2119","5449.3229234478","24"
"9703","660450016401","2006","2","1","21","2119","4229.29061487428","270"
"9704","660450016817","2006","1","2","21","2061.9","5587.27201488896","-353"
"9705","660450018501","2006","2","1","21","2119","4149.36567422024","120"
"9706","660450038103","2006","2","1","34","2320.2","8804.86274028889","-33"
"9707","660450040801","2006","1","2","34","2335.4","10409.1445419723","2"
"9708","660450044602","2006","1","2","34","2335.4","10586.655714415","-122"
"9709","660450046905","2006","1","2","23065120","1101.36","19797.8490726596","-710"
"9710","660450053505","2006","2","1","23065100",".","20141.1234849466","-894"
"9711","660450053801","2006","2","1","23065100",".","19432.6088334063","-1100"
"9712","660450058507","2006","2","1","23065060",".","13262.937743516","-619"
"9713","660450062704","2006","1","2","23065060",".","12546.968413235","-686"
"9714",".",".",".",".",".",".",".","."
"9715","660450065301","2006","1","2","21195120","2203.61310344828","12051.088839396","-453"
"9716","660450068501","2006","2","1","21195120","2313.22","11809.4703033837","149"
"9717","660450071003","2006","1","2","21195120","2203.61310344828","13277.4462462308","124"
"9718","660450075201","2006","2","1","21","2119","5824.99510777718","-4"
"9719","660450075701","2006","1","2","21","2061.9","5895.80064132404","-101"
"9720","660450089603","2006","1","2","21","2061.9","6873.89768845592","-124"
"9721","660450110905","2006","1","2","21","2061.9","5170.31453045499","-4"
"9722","660450113704","2006","1","2","21","2061.9","5973.20753349249","118"
"9723","660450119611","2006","2","1","21","2119","5319.69876590508","-4"
"9724","660450119801","2006","1","2","34","2335.4","5144.00234817129","-282"
"9725","660450149703","2006","2","1","34","2320.2","4705.95474359779","-366"
"9726","660450158001","2006","1","2","23065110",".","5731.33211672802","-244"
"9727","660450174503","2006","2","1","34","2320.2","3488.07879311772","-81"
"9728","660450205903","2006","2","1","34","2320.2","5016.37472800913","-34"
"9729","660450211301","2006","1","2","34","2335.4","5116.24414518475","18"
"9730","660750030104","2006","1","2","23065110",".","3582.93480998497","-430"
"9731","660750030701","2006","2","1","21135050","1980.72","3371.18377934761","-440"
"9732","660750039902","2006","1","2","21125040",".","5127.64190291657","492"
"9733","660750044605","2006","2","1","21125040",".","7365.41907643297","831"
"9734","660750045802","2006","1","2","21125040",".","6691.88567201631","891"
"9735","660750054703","2006","2","1","21125040",".","7299.93793002605","285"
"9736","660750055101","2006","1","2","21125040",".","4070.04754865908","440"
"9737","660750104203","2006","2","1","21115100","2747.61071428571","3668.83584615865","179"
"9738","660880016303","2006","2","1","21015020",".","18018.2816680339","177"
"9739","660880026304","2006","1","2","21035040",".","19029.3011364936","361"
"9740","660880032802","2006","1","2","21035040",".","12625.8566623646","204"
"9741","660880035301","2006","2","1","21035040","2505.97714285714","18530.6505494058","351"
"9742","660880040106","2006","1","2","21015020",".","15094.695476736","347"
"9743","660880040810","2006","2","1","21035040","2505.97714285714","9230.02525238254","124"
"9744","660880046403","2006","1","2","21105040","3339.46275862069","10854.6894088272","1187"
"9745","660880051202","2006","2","1","21105030",".","11240.7729250955","731"
"9746","660880052702","2006","1","2","21105030","2802.70733990148","12233.2120589361","341"
"9747","660880052901","2006","1","2","21105030","2802.70733990148","5454.41497921793","349"
"9748","660880053402","2006","2","1","22","2143.7","15039.0015510701","223"
"9749","660880060804","2006","2","1","22","2143.7","12253.8130018092","471"
"9750","660880064807","2006","1","2","22","2115.9","13522.588691586","292"
"9751","660880079202","2006","1","2","22","2115.9","14138.1362254534","407"
"9752","660880079204","2006","1","2","21105030","2802.70733990148","5993.05405068733","556"
"9753","660880083403","2006","1","2","21105030","2802.70733990148","4281.41597205323","180"
"9754","660880091201","2006","2","1","21105040","3206.04","8511.20975630921","1062"
"9755","660880093406","2006","1","2","21105040","3339.46275862069","7630.31392515613","971"
"9756","660880098601","2006","2","1","21105040","3206.04","7913.68510823349","1117"
"9757","660880106802","2006","2","1","21105040","3206.04","6612.68188415769","1014"
"9758","660880110002","2006","1","2","21105040","3339.46275862069","5924.34603270863","1019"
"9759","660880119805","2006","2","1","21025020",".","21044.1633969515","-223"
"9760","660880119808","2006","1","2","21025020",".","21853.1469198647","150"
"9761","660880142708","2006","1","2","21025020",".","19279.5910075543","99"
"9762","660880154001","2006","1","2","21025020",".","16573.8890506579","-187"
"9763","660880156901","2006","2","1","21025020",".","16735.2007619043","-81"
"9764","660880157001","2006","2","1","21065040","2224.21877394636","10900.0636236271","202"
"9765","660880158101","2006","2","1","21065040","2224.21877394636","11960.3545203909","308"
"9766","660880161302","2006","1","2","21065040","2173.12143951834","5907.4123398735","285"
"9767","660880165502","2006","1","2","21065040","2173.12143951834","7000.8799731709","186"
"9768","660880194701","2006","2","1","21065040","2224.21877394636","6948.17657708961","-129"
"9769","660880206403","2006","1","2","26015020",".","5033.79948365998","-1007"
"9770","660880208401","2006","1","2","21025030","2270.67379310345","11025.2421242922","39"
"9771","660880228502","2006","1","2","21025030","2270.67379310345","10849.7878199863","-162"
"9772","660880229806","2006","1","2","21025030","2270.67379310345","10442.8533751057","-127"
"9773","660880248302","2006","2","1","21025030",".","15841.6150793935","156"
"9774","660880264804","2006","1","2","21065040","2173.12143951834","10973.3166384036","344"
"9775","660880287501","2006","2","1","21065040","2224.21877394636","13621.862512269","359"
"9776","660880302407","2006","2","1","26015020",".","6131.32817242341","-1010"
"9777","660880317601","2006","2","1","26015020",".","16547.9622277974","-1287"
"9778","660880348907","2006","1","2","21065040","2173.12143951834","4459.56513152928","516"
"9779","660880355801","2006","2","1","21025030",".","11353.202215549","70"
"9780","660880379302","2006","1","2","22","2115.9","2410.50304097038","-73"
"9781","661700002701","2006","2","1","29045120",".","625984.568060726","."
"9782","661700058201","2006","1","2","21065040","2173.12143951834","4028.51542950215","212"
"9783","661700093801","2006","2","1","21065040","2224.21877394636","4508.39059270307","296"
"9784","661700102201","2006","2","1","21065040","2224.21877394636","5250.58181380596","525"
"9785","661700107403","2006","2","1","22","2143.7","2174.95651553162","40"
"9786","661700134301","2006","2","1","21025030",".","7618.21527547763","74"
"9787","663830012015","2006","2","1","21105050","3530.84","8781.97877767395","644"
"9788","663830013205","2006","1","2","21015020",".","12330.2652545705","-172"
"9789","663830022501","2006","1","2","21015030","1827.96","9617.21999883644","-524"
"9790","663830026901","2006","1","2","21015030","1827.96","8084.13669660726","-466"
"9791","663830030803","2006","2","1","21055020",".","21903.9421342463","524"
"9792","663830032203","2006","2","1","21055020",".","22027.8866117168","524"
"9793","663830034103","2006","2","1","21055020",".","21764.3777833717","762"
"9794","663830034501","2006","2","1","21055020",".","20848.4027573827","505"
"9795","663830037303","2006","2","1","21055030",".","20212.2771934361","-558"
"9796","663830048603","2006","1","2","21055020",".","21149.0700289087","619"
"9797","663830051803","2006","1","2","21055020",".","14664.9481575449","363"
"9798","663830058002","2006","1","2","21055020",".","14435.9402542969","360"
"9799","663830078705","2006","2","1","21055020",".","16029.8800547478","441"
"9800","663830081905","2006","2","1","21055020",".","6735.49646047363","823"
"9801","663830084005","2006","1","2","21055020",".","6101.98405690243","714"
"9802","663830150202","2006","2","1","21055020",".","16320.8729202448","622"
"9803","664400000603","2006","1","2","21055020",".","14995.1556766105","602"
"9804","664400006903","2006","1","2","21055020",".","12050.0408365189","672"
"9805","664400007805","2006","2","1","21015020",".","25640.3542765391","479"
"9806","664400010601","2006","1","2","21015020",".","24433.5460713478","389"
"9807","664400017203","2006","2","2","21125010","2360.09655172414","6798.02087789475","195"
"9808","664400021304","2006","2","1","21125010","2360.09655172414","7269.2299299358","49"
"9809","664400025803","2006","2","1","21125010","2360.09655172414","7142.80809820148","-278"
"9810","664400038101","2006","1","2","21125010","2222.96714285714","6817.94240023958","56"
"9811","664400039904","2006","1","2","21015020",".","12570.1065642373","262"
"9812","664400077313","2006","1","2","21015020",".","14677.5775545985","390"
"9813","664400079102","2006","1","2","21015020",".","13679.3007406941","418"
"9814","664400085202","2006","2","1","21055020",".","11907.5716955266","740"
"9815","664400086902","2006","2","1","21015020",".","10694.9363302365","480"
"9816","664400098905","2006","1","2","21015020",".","9624.48606540861","-54"
"9817","664400102701","2006","2","1","21015020",".","6081.66017687568","-39"
"9818","664400106104","2006","2","1","21015020",".","5867.06697462505","-34"
"9819","664400110606","2006","2","1","21015020",".","10026.8304218612","-14"
"9820","664400112103","2006","2","1","21015020",".","9881.09276409058","-40"
"9821","664400116801","2006","2","1","21015020",".","7848.32166441923","-43"
"9822","664400120704","2006","1","2","21015020",".","8517.56978395169","-50"
"9823","664400134603","2006","1","2","21015020",".","12117.278275278","140"
"9824","664400146805","2006","1","2","21015020",".","21738.3950308468","200"
"9825","664400152808","2006","1","2","21015030","1827.96","1738.26867191979","-119"
"9826","664400153719","2006","1","2","21015030","1827.96","5381.20334623254","-174"
"9827","664400178602","2006","1","2","21015030","1827.96","3167.21384506592","-228"
"9828","664400192201","2006","1","2","21015030","1827.96","4426.59689967813","-138"
"9829","664400192901","2006","2","1","21015030","1864.09862068966","6742.99922244089","-246"
"9830","664400202307","2006","2","1","21015020",".","8729.13923779047","375"
"9831","664560038703","2006","2","1","21015030","1864.09862068966","10462.450002674","1"
"9832","664560064401","2006","1","2","21015030","1827.96","8501.54430854934","-379"
"9833","664560064801","2006","1","2","21015020",".","10069.7777101713","207"
"9834","665940043501","2006","1","2","21015030","1827.96","10795.9660774258","-6"
"9835","665940083301","2006","2","1","21125010","2360.09655172414","5693.90103736494","568"
"9836","665940091301","2006","1","2","21125010","2222.96714285714","2717.84080899778","325"
"9837","665940106307","2006","2","1","21115100","2747.61071428571","9133.34167600809","588"
"9838","665940149603","2006","1","2","21115100","2732.68204433498","10772.6980223887","602"
"9839","665940174802","2006","2","1","21115070",".","11089.3338107977","315"
"9840","665940204601","2006","2","1","21085030",".","6726.43894415433","795"
"9841","665940233001","2006","2","1","21085030",".","5590.39382231902","577"
"9842","665940250201","2006","1","2","21085030",".","4249.39087823765","717"
"9843","665940412201","2006","1","2","21035040",".","16678.9218112491","397"
"9844","665940418205","2006","2","1","21035040","2505.97714285714","15429.3298183104","303"
"9845","665940461302","2006","2","1","21035040","2505.97714285714","15571.097106263","219"
"9846","665940461307","2006","1","2","21035040",".","14089.109330105","226"
"9847","665940467402","2006","1","2","21035040",".","10338.3118859593","786"
"9848","665940471802","2006","2","1","21035040","2505.97714285714","11141.6565582294","725"
"9849","665940569801","2006","2","1","21035040","2505.97714285714","11680.1876863732","473"
"9850","665940746601","2006","2","1","21035040","2505.97714285714","16031.6843559085","411"
"9851","665940775101","2006","1","2","21035040",".","14248.2361000567","175"
"9852","666820001501","2006","2","1","15065040",".","37064.4485588069","646"
"9853","666820001502","2006","2","1","15085030",".","41377.5156645412","."
"9854","666820008002","2006","2","1","15085030",".","41796.5329881402","."
"9855","666820008704","2006","2","1","15085030",".","42226.4710338375","."
"9856","666820012908","2006","2","1","15085030",".","42335.45487092","."
"9857","666820021603","2006","2","1","28015070","3858.12","29909.5800902675","209"
"9858","666820023302","2006","2","1","15065050","3969.09034482759","50971.0083761247","."
"9859","666820023703","2006","1","2","15085030",".","47066.4438288135","."
"9860","666820025505","2006","1","2","15065050",".","51007.0402768284","."
"9861","666820027101","2006","1","2","15065040",".","36597.6013919714","799"
"9862","666820028205","2006","1","2","15065040",".","36752.769440143","981"
"9863","666820032613","2006","1","2","15065040",".","36717.494366032","981"
"9864","666820040905","2006","1","2","15015060","675","6370.43965872955","-1412"
"9865","666820041204","2006","1","2","15015060","675","5214.15789483994","-1256"
"9866","666820044103","2006","1","2","15015060","675","4124.17547522279","-1100"
"9867",".",".",".",".",".",".",".","."
"9868","666820049004","2006","1","2","29065020","3692.08","22113.9230469536","102"
"9869","666820052102","2006","1","2","29065020","3692.08","23447.8449729961","164"
"9870","666820073606","2006","2","1","29065020","3931.14","21414.8622711303","113"
"9871","666820075212","2006","2","1","29065020","3931.14","22983.4936551531","116"
"9872",".",".",".",".",".",".",".","."
"9873","666820076101","2006","2","1","29065030","3800.76421455939","14094.5110626741","562"
"9874","666820092606","2006","2","1","29065030","3800.76421455939","14465.0863949858","588"
"9875","666820100503","2006","1","2","29065030","3678.3675862069","14520.3480606444","588"
"9876","666820109305","2006","1","2","29065030","3678.3675862069","14179.1895587274","588"
"9877","666820120904","2006","1","2","29065030","3678.3675862069","16392.6463322188","902"
"9878","666820122202","2006","1","2","29065030","3678.3675862069","15051.3657395254","756"
"9879","666820129506","2006","1","2","29065030","3678.3675862069","12042.4481229198","639"
"9880","666820139102","2006","2","1","29065030","3800.76421455939","11289.9856525716","653"
"9881","666820140110","2006","1","2","29065030","3678.3675862069","11164.1390248616","653"
"9882","666820148901","2006","2","1","29065030","3800.76421455939","10122.5974962367","731"
"9883","666820156703","2006","1","2","29065030","3678.3675862069","10400.7827935503","854"
"9884","666820168810","2006","2","1","29065030","3800.76421455939","10898.4983667022","653"
"9885","666820172102","2006","1","2","29065030","3678.3675862069","10650.1742439418","854"
"9886","666820178901","2006","2","1","29065030","3800.76421455939","8523.571164532","154"
