"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"270",24035170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.52,755.88,909.715555555556,890.727783251231,147.82,1187.3,1175.49428571429,1162.78,1096.5,1175.78,1215.4,1185.6,1182.2,1073.8,785.4,133.52,NA,NA
"271",24035180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.32,868.26,971.704802955665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",24035240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-105.98,-684.830191570881,-619.06,-509.329655172414,-548.853571428572,-601.08275862069,NA,-70.84,-612.66,-890.253251231527,-535.52,-95.18,-622.565714285714,NA,-71.94,NA,NA,NA
"273",24035250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,171.179556650246,326.06,363.702068965517,326.2,315.915714285714,292.28,42.72,270.753344280241,276.52,371.517931034483,273.031428571429,236.86,NA,46.7,NA,NA,NA
"274",24035260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,3214.32714285714,3121.29,3539,3234.9,3436.88,NA,510.22,471.8,3344.38,3450.48,3190.56896551724,3254.68,3356.9,3311.20935960591,3327.46,NA,NA
"275",24035270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.24,573.72,NA,94.9027586206897,745.637142857143,736.796428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",24035310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.709285714286,1311.68620689655,1486.67428571429,201.52,1340.84357142857,1392.54857142857,1516.14,1496.275,1306.36,1339.74071428571,1490.92,1339.04,1400.74,1390.56214285714,227.7,1611.9,NA,NA
"277",24035320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.947586206897,1023.38301587302,1105.9,1011.56,1073.22137931034,1117.9,1092.58,1072.14,1024.88,1052.06,1068.34214285714,1088,1128.38275862069,1182.18,1172.26,1128.14,NA,NA
"278",24035330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.22,1350.38,1594.94285714286,1549.14408866995,1508.17857142857,1479.7639408867,1548.3,1570.44039408867,1415.08206896552,1472.78,1604.06,1372.17379310345,1382.06,1599.07234537493,1573.4524137931,1633.43931034483,NA,NA
"279",24035340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.52,817.079310344828,903.140714285714,807.89,794.6,903.5,893.528571428571,506.08,1059.5,1050.88,1091.84,1056.45,NA,68.31,NA,NA,NA,NA
"280",24035350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.38,-162.68,NA,-29.48,-41.8,-8.92000000000002,-9.72000000000003,-8.38,-34.68,-148.64,10.76,-67.62,NA,-15.78,5.1,21.9157142857143,NA,NA
"281",24035400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.82,607.97,571.645,795.515591133005,580.729507389163,640.88,764.98,749.96,761,NA,NA
"282",24035420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.92,697.84,732.48,611.410714285714,669.78,NA,NA,NA
"283",24055030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.72,1960.39655172414,1961.23793103448,1905.1,1775.88,1679.50571428571,1740.65448275862,NA,258.82,1513.58,1913.91379310345,1710.03995073892,1678.28,1697.81586206897,2017.16886699507,1960.69955665025,NA,NA
"284",24055040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.630344827586,3445.69862068965,3503.38,3441.22888888889,3304.83862068966,3335.89165024631,3431.06263546798,3467.30477832512,3348.92,3385.86,3526.78,3290.21,3241.02137931035,3395.78337164751,3452.70206896552,3437.75618226601,NA,NA
"285",24065010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,3956.53428571429,4007.43285714286,3967.36201970443,3664.9275862069,3999.78,3934.44,4068.4,4044.02413793103,592.52,4031.32068965517,NA,NA,NA,NA,NA,NA,NA
"286",24065030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.1,2711.76,2785.38,2015.34,2739.46,2513.88,475.02,2482.94,543.82,514.3,NA,NA,NA,NA,NA,NA,NA
"287",25015010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.42,3587.47517241379,3724.51,3749.09928571429,3764.92,3678.24620689655,3718.92,3838.78812807882,3497.6,3833.2,3670.53111111111,3975.1,3780.3,581.92,3986.5,3996.3,NA,NA
"288",25025020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.82,3976.2,4021.72,3968.58,3626.35586206897,258.6,3423.32,3646.96,3788.98,3929.28,4056.36,3828.9,3924,606.7,4094.36,4161.7,NA,NA
"289",25025080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.22,3631.17111111111,3831.58,3835.16,3793.78,543.6,3752.95402298851,3819.6,3689.4,NA,519.02,3511.8,3680.6,3818.79071428571,3773.76,3207.1,NA,NA
"290",25025090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.92,3871.98,3958.5,4110.48,4022,3987.41379310345,3864.86,3932.56,492.54,3650.98428571429,3908.37061576355,3786.59285714286,3874.5,4011.36,4114.46,4129.56,NA,NA
"291",25025100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560.82,3775.56,3911.58,NA,NA,560.02,580.52,3844.87931034483,3496.36214285714,NA,525,3713.69310344828,NA,578.62,657.42,3920.48,2907.32,NA
"292",25025150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.22,3684.66,3704.49793103448,3915.5974137931,3946.64904761905,4119.75320197044,3754.4,3500.71862068965,2858.50268472906,3488.31586206897,3976.91714285714,3787.08,3745.84,583.92,3894.66,3899.08,NA,NA
"293",25025160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.52,3579.39724137931,3745.11357142857,3917.3945320197,3941.86,3577.455,516.4,481.74,3510.82827586207,3631.36,3661.78,3588.18,3468.92551724138,3475.66,3623.08,NA,NA,NA
"294",25025170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.82,543.62,3705.5,3750.8,3620.7,3677.8,3612.14,3693.91928571429,3541.96714285714,3562.86,3710.58,3527.62827586207,3563.44,538.5,3628.28738916256,3665.97448275862,NA,NA
"295",25025180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.52,3367.97,3284.07928571429,3469.49785714286,2876.14,506.34,NA,571.42,3540.94857142857,3790.9324137931,3833.64669950739,3886.93517241379,3805.34,566.42,4082.52027093596,3932,2784.159969896,NA
"296",25025190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.4,3461.76,3700.4,3769.36,3699.36,575.62,3723.66,3657.02714285714,3710.74,3546.47448275862,3801.54,3693.28,3757.68571428571,569.82,3793.76,3915.7,NA,NA
"297",25025210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.48,3471.56,NA,NA,554.98,3997.9,3498.78,NA,NA,NA,451.36,3765.03793103448,3862.34,4012.22,3999.86142857143,4195.42,NA,NA
"298",25025230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.78,3765.21121510673,3808.89555555556,3868.94,3244.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",25025240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.38,4040.5,4049.93793103448,4203.30071428571,4148.32,4253.1,4161.89384615385,3714.6084729064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",25025250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.88,3860.52,3993.78785714286,4115.51931034483,4008.46,3954.22,4002.64,3927.21571428571,584.38,3823,3626.36,2914.96,3320.13714285714,NA,567.06,3965.32,NA,NA
"301",25025270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.88,3572.29384615385,3551.01740537241,3377.83928571429,NA,487.96,3753.79357142857,3756.35325123153,3619.02,3544.02,3631.66,3640.73,3596.66,3653.24,3670.72,3668.24,3874.70814814815,NA
"302",25025300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.58,3913.32,3589.58142857143,3891.73111111111,4024.74,531.913846153846,3712.70157142857,4060.52,3899.64714285714,3543.65202463054,3957.28214285714,3907.49931034483,3873.8715270936,3887.54285714286,4068.81507389163,4168.21333333333,NA,NA
"303",25025320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.3,1932.72,2875.837,3581.95517241379,3498.67517241379,3841.34,4148.01428571429,3842.15034482759,3626.24,2072.6,3317.11518883415,3941.88416256158,3922.34,3638.06,3607.59034482759,3839.58,NA,NA
"304",25025330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.26,3879.70024630542,4013.03305418719,4018.96428571429,569.087407407407,3314.3,3395.2,3486.80928571429,3623.67972948507,3591.63642857143,3777.04286808976,NA,381.4,3661.32023809524,569.26,NA,NA,NA
"305",26015020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",26025030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.1,2798.62,2023.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",26025070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.88,51.14,101.84,30.46,216.66,206.417551724138,121.889137931034,9.66,NA,NA,35.06,78.22,114.385977011494,71.1978571428571,131.261103448276,73.1718832891246,NA,NA
"308",26025090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.76,1675.78461538462,1824.05448275862,1901.8924137931,1810.64,1783.4981773399,1901.17857142857,1652.88,1757.05571428571,1641.12,1816.7,1590.38,1630.49517241379,1769.48,1711.06,1797.66,1992.36222222222,NA
"309",26025100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.28,1882.22,2001.44,1990.14,2033.06,2097.44,2044.82,2087.14,2003.56,1909.32,2119.22,2059.42,2007.76,2109.55793103448,2092.45103448276,2172.84,2305.76,NA
"310",26025110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.88,2913.7,2971.14,2971.02,2917.56,2805.82,2976.44,2980.34,2939.96,3032.04,3060.24,3127.34,NA,NA
"311",26035030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.08,1911.14,2020.74,277.16,2055.27111111111,2127.94,1805.84,1880.98,1794.52,1896.54,2082.44,1998.64,1947.06,2045.04,2047.80551724138,2119.84,1872.7,NA
"312",26035070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.2022222222222,711.3,748.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",26045010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.565185185185,2945.95024630542,2974.78,2922.5,NA,NA,398.56,2932.14,382.08,2816.74,NA,NA,426.98,3137.42,3180.94,3303.74,3394.16,NA
"314",26055070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.36,2971.33724137931,432.86,3165.32,3162.86592592593,2944.02,2895.1,3065.05747252747,2751.98714285714,2848.05714285714,2994.10389162562,3074.89103448276,3083.00827586207,2965.90068965517,3094.78285714286,3143.02,3335.04285714286,NA
"315",26065010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.88,2676.18,NA,395.36,400.88,390.190769230769,NA,411.513846153846,2936.75467980296,NA,411.76,2837.04,2785.38444444444,2748.12,NA,NA,NA,NA
"316",26065020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.26,2788.90201970443,2968.86,3023.94,3028.26,2993.3,2958.12,2886.82,2861.96,2836.44,2901.24,2861.04,2877.96,2909.04,2907.04,2906.34,2917.94,NA
"317",26075010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.88,2832.64,406.76,2967.54,2983.24,406.26,3006.44,2929.34,2865.86,2748.52,3034.14,2955.13,2884.56,2935.94,2926.82,3016.04,3148.86,NA
"318",26075040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.98,2926.54,3080.74,3052.74,3037.44,3086.72,3088.44,3036.14,2986.76,2904.94,3137.74,3028.52,2993.66,3067.04,3060,3172.54,NA,NA
"319",26075050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.46,248.26,NA,NA,262.92,1840.84,1716.06,2020.05,2472.41,2587.84,2575.98,2967.12,NA,NA,NA,NA,NA,NA
"320",26075080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.58,2786.2,NA,408.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",26075100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.38,2942.75448275862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",26085120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,2514.14,2621.78,2577.04,2314.04,2755.92,3196.6742364532,2486.76,2576.46,2696.09231527094,3160.4645320197,2819.24,NA,NA,NA,NA,NA,NA
"323",26095080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.7985185185185,100.54,861.262719211823,933.503607006021,129.254074074074,103.66,75.28,790.667142857143,672.601379310345,556.073946360153,122.56,59.64,403.16,NA,97.42,762.68,810.432142857143,NA
"324",26095230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.96,2693.02,408.96,2860.1,2839.84,2898.56179310345,372.54,NA,374.48,2672.46285714286,411.34,2862.38,2796.57333333333,2437.17134099617,2800.04,3052.44,436.695384615385,NA
"325",26105110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,NA,410.867692307692,2282.44,2417.04206896552,2057.11862068966,1364.44,3075.6,2869.94,3136.22,382.96,3020.26,3024.6,3068.68,3097.17,3290.76,NA
"326",26105140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9614814814815,270.02,55.38,440.04,420.920769230769,420.42,454.84,496.538461538461,404.892857142857,361.62091954023,606.64,596,NA,53.34,568.566305418719,576.04,644.06,NA
"327",26105150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.98,2687.52,NA,NA,398.417037037037,2408.11785714286,1949.9,2322.47862068966,1838.76,2753.53692307692,2906.47862068966,2748.67326259947,2845.76952380952,2851.38115763547,2979.2908033346,2692.83907456528,2474.64578817734,NA
"328",26105160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.68,2956.94,413.16,3054.64,391.98,2974.75357142857,385.66,2916.5,2127.58,2946.04,3045.58,2787.24,2296.88,2868.72,2675.9,2953.83,405.26,NA
"329",26105230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.08,2505.33357142857,2682.2,2752.32,2571.26,2681.3,2741.58257252326,2639.69018062397,304.7,2512.9,NA,320.54,2610.38,2680.92,2646.28,2834.4,2856.64,NA
"330",26115040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.38,2885.43538461538,NA,205.38,2814.04,2852.82,3141.5,3073.36,2988.6675862069,2956.31103448276,3107.85221674877,2994.85724137931,428.18,NA,419.08,NA,NA,NA
"331",26125060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.38,2492.74,NA,371.06,2642.66,2672.44,2680.64,2639.02,2542.96,2439.82,2661.34,2615.14,2622.56,2672.74,2691.44,2765.54,2847.62,NA
"332",26125130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.48,1874.21379310345,1906.59714285714,1884.70571428571,2055.85481481481,2150.12,1997.15793103448,221.56,1821.70079365079,1739.3475862069,1953.74,1949.91655172414,1890.46689655172,1946.62,1955.1,2006.14,1986.86222222222,NA
"333",26135040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.08,2436.04,359.56,2629.54,2583.14,2623.14,2605.84,2564.34,2470.46,2381.74,2615.64,2518.34,2501.86,2548.74,2574.44,2659.92,2819.66,NA
"334",26135090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.48,2061.10275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",26135100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.28,2978.64,3116.44,3152.24,2971.18,3119.62,2804.16,NA,400.58,2896.42,3074.12,3030.32,2969.62,3069.62,3081.5,3236.34,NA,NA
"336",26135110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.08,237.96,NA,270.26,NA,291.46,2116.96297082228,2017.22,1998.23655172414,232.56,1819.44,1774.52,1735.66,1758.72,1782.22,1845.28266666667,NA,NA
"337",26135140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-161.52,-847.091034482759,-775.14,-646.033103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",26135160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.28,1418.57379310345,1545.00275862069,1523.85214285714,1532.75170041963,1585.58027586207,1589.74946949602,1484.48674603175,1186.3,1227.64,1569.04389162562,NA,NA,NA,NA,NA,NA,NA
"339",26145020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.88,1395.38571428571,1564.84344827586,1559.26,1535.90428571429,198.74,172.18,1466.00706349206,1263.74,185.44,235.66,1674.12,1419.34,1520.74,1535.54,1570.92,248.58,NA
"340",26145030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.56,1893.12,2041.44,2090.02,2025.18,2044.45384615385,2059.62,2010.9,1938.36,1850.04,2030.14,1964.94,1891.04,1949.92,NA,NA,334.58,NA
"341",26155110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.28,1462.69428571429,NA,232.66,1623.16,1582.54071428571,1631.14,1617.14,1508.42,1401.54,1654.29777777778,1583.6,1529.76,1544.42,1573.74,1675.24,NA,NA
"342",26155150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-177.42,-1171.24214285714,NA,-138.94,-1000.32740740741,-864.866949602122,-978.18,-884.376923076923,-1106.50684729064,-1173.04285714286,-1016.58525177887,-160.0704,-993.112592592593,-644.150714285714,-1004.82551724138,-924.506428571429,NA,NA
"343",26155170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.38,1167.74,NA,175.06,1264.36,1313.34,1378.34,1345.64,130.68,1075.14,1144.56,1139.94,NA,119.76,818.4,778.52,663.94,NA
"344",26175030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.68,2647.04,2808.84,2815.54,2766.04,2777.14,2750.92,2712.14,2647.86,2559.84,2783.54,2748.54,2637.86,356.66,2733.54,2892.84,2994.76,NA
"345",26175040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",26185010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",26185020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",26185040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",26195020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",26195030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",26215010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",26215020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",26225030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",26225040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",26235030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",26245040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",26255020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",26255040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",27015070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",27015090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",27015110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",27015150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",27015190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",27015260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",27015270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",27025030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",27045020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",28015070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",28025020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",28025070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",28025080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",28025090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
